Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1714455716.994105,18,1714455716,951144437,,2,/afo_rosbag_record,Subscribing to /rosout,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714455716.9942503,19,1714455716,954161025,,2,/afo_rosbag_record,Subscribing to /afo_gui/session_type,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714455716.9943,20,1714455716,956937471,,2,/afo_rosbag_record,Subscribing to /afo_gui/fall_time,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714455716.9943554,21,1714455716,959590880,,2,/afo_rosbag_record,Subscribing to /rosout_agg,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714455716.994373,22,1714455716,962365484,,2,/afo_rosbag_record,Subscribing to /afo_gui/max_torque,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714455716.9943783,23,1714455716,964877661,,2,/afo_rosbag_record,Subscribing to /afo_gui/right_toe_clearance,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714455716.9943833,24,1714455716,975419913,,2,/afo_rosbag_record,Subscribing to /afo_gui/forced_trigger,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714455716.9943929,25,1714455716,977872931,,2,/afo_rosbag_record,Subscribing to /afo_gui/dorsi_run,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714455716.9944043,26,1714455716,980915817,,2,/afo_rosbag_record,Subscribing to /afo_gui/kinematics_zero,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714455716.9944909,27,1714455716,986548958,,2,/afo_rosbag_record,Subscribing to /afo_gui/sync,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
