,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
2070,3.45,10391.0,-70.0,-79.0,-7.0,-6.0,-35.0,-27.0,-32.0,-43.0,-100.0,-57.0,-72.0,-38.0,-65.0,-55.0,-54.0,-60.0
2071,3.451667,10438.0,-60.0,-68.0,6.0,4.0,-22.0,-13.0,-20.0,-34.0,-68.0,-18.0,-47.0,-9.0,-29.0,-30.0,-21.0,-32.0
2072,3.453333,10429.0,-45.0,-51.0,13.0,12.0,-10.0,-4.0,-10.0,-18.0,-48.0,5.0,-32.0,0.0,-14.0,-6.0,-12.0,-14.0
2073,3.455,10437.0,-41.0,-47.0,15.0,13.0,-10.0,-3.0,-9.0,-19.0,-32.0,5.0,-34.0,3.0,-13.0,-7.0,-5.0,-17.0
2074,3.456667,10432.0,-35.0,-44.0,17.0,15.0,-13.0,-4.0,-8.0,-14.0,-24.0,22.0,-41.0,-1.0,-9.0,-6.0,-5.0,-10.0
2075,3.458333,10437.0,-56.0,-62.0,-3.0,-6.0,-34.0,-30.0,-34.0,-44.0,-67.0,-22.0,-79.0,-54.0,-64.0,-57.0,-56.0,-60.0
2076,3.46,10445.0,-47.0,-55.0,7.0,4.0,-21.0,-15.0,-21.0,-30.0,-35.0,12.0,-56.0,-19.0,-33.0,-28.0,-20.0,-28.0
2077,3.461667,10432.0,-36.0,-44.0,15.0,14.0,-13.0,-5.0,-10.0,-23.0,-17.0,25.0,-40.0,-5.0,-10.0,-13.0,-10.0,-15.0
2078,3.463333,10437.0,-33.0,-38.0,13.0,15.0,-10.0,-5.0,-12.0,-18.0,-15.0,26.0,-40.0,-1.0,-12.0,-6.0,-5.0,-18.0
2079,3.465,10438.0,-34.0,-41.0,19.0,13.0,-10.0,-4.0,-12.0,-17.0,-12.0,31.0,-38.0,-2.0,-9.0,-7.0,-4.0,-6.0
2080,3.466667,10441.0,-57.0,-63.0,-5.0,-6.0,-37.0,-30.0,-32.0,-42.0,-59.0,-18.0,-85.0,-53.0,-60.0,-59.0,-57.0,-59.0
2081,3.468333,10443.0,-47.0,-51.0,5.0,5.0,-21.0,-16.0,-19.0,-29.0,-29.0,13.0,-56.0,-20.0,-33.0,-28.0,-22.0,-29.0
2082,3.47,10429.0,-37.0,-42.0,13.0,12.0,-16.0,-2.0,-13.0,-23.0,-14.0,27.0,-40.0,-2.0,-13.0,-16.0,-10.0,-14.0
2083,3.471667,10437.0,-33.0,-42.0,13.0,12.0,-10.0,-4.0,-12.0,-19.0,-14.0,33.0,-40.0,-3.0,-9.0,-6.0,-10.0,-15.0
