,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
1456,2.426667,10424.0,-130.0,-117.0,-45.0,-40.0,-33.0,-12.0,-15.0,-32.0,-168.0,-109.0,-44.0,-24.0,-34.0,-19.0,-18.0,-33.0
1457,2.428333,10439.0,-114.0,-99.0,-35.0,-26.0,-18.0,-6.0,-6.0,-22.0,-154.0,-95.0,-24.0,-12.0,-21.0,-6.0,-4.0,-23.0
1458,2.43,10431.0,-111.0,-100.0,-28.0,-20.0,-16.0,0.0,-7.0,-21.0,-140.0,-90.0,-20.0,-3.0,-22.0,-1.0,-2.0,-16.0
1459,2.431667,10434.0,-104.0,-86.0,-27.0,-17.0,-13.0,0.0,-6.0,-18.0,-134.0,-78.0,-23.0,-5.0,-12.0,-5.0,1.0,-18.0
1460,2.433333,10443.0,-111.0,-104.0,-46.0,-36.0,-37.0,-26.0,-28.0,-44.0,-172.0,-119.0,-71.0,-56.0,-63.0,-51.0,-56.0,-61.0
1461,2.435,10445.0,-93.0,-84.0,-33.0,-21.0,-26.0,-15.0,-16.0,-26.0,-137.0,-85.0,-44.0,-24.0,-35.0,-18.0,-18.0,-42.0
1462,2.436667,10438.0,-77.0,-67.0,-15.0,-13.0,-17.0,-3.0,-10.0,-19.0,-110.0,-63.0,-30.0,-10.0,-16.0,-9.0,-3.0,-17.0
1463,2.438333,10440.0,-70.0,-64.0,-13.0,-7.0,-16.0,-1.0,-8.0,-21.0,-102.0,-51.0,-34.0,-8.0,-18.0,-5.0,-6.0,-18.0
1464,2.44,10438.0,-70.0,-58.0,-12.0,-2.0,-14.0,-2.0,-10.0,-19.0,-96.0,-46.0,-27.0,-13.0,-15.0,-5.0,-1.0,-18.0
1465,2.441667,10437.0,-88.0,-81.0,-31.0,-26.0,-37.0,-28.0,-31.0,-42.0,-137.0,-93.0,-74.0,-54.0,-65.0,-51.0,-54.0,-62.0
1466,2.443333,10441.0,-79.0,-72.0,-18.0,-9.0,-26.0,-13.0,-21.0,-29.0,-105.0,-56.0,-50.0,-24.0,-31.0,-28.0,-18.0,-33.0
1467,2.445,10439.0,-71.0,-70.0,-5.0,6.0,-15.0,-5.0,-7.0,-22.0,-87.0,-43.0,-30.0,-3.0,-16.0,-7.0,-13.0,-17.0
