Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.0633","0.0971","0.0000","0.0000"
"0.0050","0.0633","0.0974","0.0000","0.0000"
"0.0100","0.0633","0.0976","0.0000","0.0000"
"0.0150","0.0633","0.0977","0.0000","0.0000"
"0.0200","0.0633","0.0976","0.0000","0.0000"
"0.0250","0.0633","0.0974","0.0000","0.0000"
"0.0300","0.0633","0.0971","0.0000","0.0000"
"0.0350","0.0633","0.0970","0.0000","0.0000"
"0.0400","0.0633","0.0970","0.0000","0.0000"
"0.0450","0.0633","0.0972","0.0000","0.0000"
"0.0500","0.0634","0.0975","0.0001","0.0000"
"0.0550","0.0635","0.0977","0.0002","0.0000"
"0.0600","0.0637","0.0978","0.0004","0.0000"
"0.0650","0.0641","0.0979","0.0008","0.0000"
"0.0700","0.0646","0.0981","0.0013","0.0000"
"0.0750","0.0653","0.0983","0.0020","0.0000"
"0.0800","0.0663","0.0990","0.0030","0.0000"
"0.0850","0.0676","0.1002","0.0043","0.0000"
"0.0900","0.0691","0.1017","0.0058","0.0000"
"0.0950","0.0708","0.1035","0.0075","0.0000"
"0.1000","0.0727","0.1051","0.0094","0.0001"
"0.1050","0.0746","0.1066","0.0113","0.0001"
"0.1100","0.0764","0.1083","0.0131","0.0001"
"0.1150","0.0781","0.1098","0.0148","0.0001"
"0.1200","0.0796","0.1113","0.0163","0.0001"
"0.1250","0.0811","0.1127","0.0178","0.0001"
"0.1300","0.0824","0.1139","0.0191","0.0001"
"0.1350","0.0837","0.1150","0.0204","0.0001"
"0.1400","0.0849","0.1162","0.0216","0.0001"
"0.1450","0.0862","0.1175","0.0229","0.0001"
"0.1500","0.0876","0.1191","0.0243","0.0001"
"0.1550","0.0890","0.1209","0.0257","0.0001"
"0.1600","0.0904","0.1226","0.0271","0.0001"
"0.1650","0.0919","0.1240","0.0286","0.0001"
"0.1700","0.0933","0.1255","0.0300","0.0001"
"0.1750","0.0947","0.1268","0.0314","0.0001"
"0.1800","0.0960","0.1282","0.0327","0.0001"
"0.1850","0.0975","0.1298","0.0342","0.0001"
"0.1900","0.0990","0.1315","0.0357","0.0001"
"0.1950","0.1005","0.1331","0.0372","0.0001"
"0.2000","0.1020","0.1346","0.0387","0.0001"
"0.2050","0.1036","0.1362","0.0403","0.0001"
"0.2100","0.1051","0.1378","0.0419","0.0001"
"0.2150","0.1067","0.1397","0.0435","0.0001"
"0.2200","0.1084","0.1414","0.0451","0.0001"
"0.2250","0.1100","0.1429","0.0467","0.0001"
"0.2300","0.1115","0.1442","0.0482","0.0001"
"0.2350","0.1130","0.1451","0.0497","0.0001"
"0.2400","0.1145","0.1460","0.0512","0.0001"
"0.2450","0.1159","0.1471","0.0526","0.0001"
"0.2500","0.1173","0.1483","0.0540","0.0001"
"0.2550","0.1187","0.1497","0.0554","0.0001"
"0.2600","0.1202","0.1514","0.0569","0.0000"
"0.2650","0.1218","0.1530","0.0585","0.0000"
"0.2700","0.1235","0.1545","0.0602","0.0000"
"0.2750","0.1252","0.1562","0.0619","0.0000"
"0.2800","0.1268","0.1579","0.0635","0.0000"
"0.2850","0.1284","0.1597","0.0651","0.0000"
"0.2900","0.1300","0.1615","0.0667","0.0000"
"0.2950","0.1315","0.1630","0.0682","0.0000"
"0.3000","0.1328","0.1642","0.0695","0.0000"
"0.3050","0.1340","0.1651","0.0707","0.0001"
"0.3100","0.1352","0.1660","0.0719","0.0001"
"0.3150","0.1364","0.1673","0.0731","0.0001"
"0.3200","0.1376","0.1689","0.0743","0.0001"
"0.3250","0.1389","0.1704","0.0756","0.0001"
"0.3300","0.1403","0.1719","0.0770","0.0001"
"0.3350","0.1417","0.1733","0.0784","0.0001"
"0.3400","0.1431","0.1745","0.0798","0.0001"
"0.3450","0.1446","0.1757","0.0813","0.0001"
"0.3500","0.1460","0.1770","0.0827","0.0001"
"0.3550","0.1474","0.1782","0.0841","0.0001"
"0.3600","0.1489","0.1794","0.0856","0.0001"
"0.3650","0.1504","0.1806","0.0871","0.0001"
"0.3700","0.1519","0.1819","0.0886","0.0001"
"0.3750","0.1535","0.1835","0.0902","0.0001"
"0.3800","0.1551","0.1852","0.0919","0.0001"
"0.3850","0.1568","0.1870","0.0935","0.0001"
"0.3900","0.1585","0.1889","0.0952","0.0001"
"0.3950","0.1602","0.1907","0.0969","0.0001"
"0.4000","0.1619","0.1921","0.0986","0.0001"
"0.4050","0.1636","0.1933","0.1003","0.0001"
"0.4100","0.1652","0.1946","0.1019","0.0001"
"0.4150","0.1667","0.1960","0.1034","0.0001"
"0.4200","0.1682","0.1976","0.1049","0.0001"
"0.4250","0.1697","0.1992","0.1064","0.0001"
"0.4300","0.1712","0.2007","0.1079","0.0001"
"0.4350","0.1727","0.2022","0.1094","0.0000"
"0.4400","0.1743","0.2037","0.1110","0.0000"
"0.4450","0.1759","0.2052","0.1126","0.0000"
"0.4500","0.1776","0.2068","0.1144","0.0000"
"0.4550","0.1793","0.2083","0.1160","0.0000"
"0.4600","0.1810","0.2097","0.1177","0.0000"
"0.4650","0.1825","0.2111","0.1193","0.0000"
"0.4700","0.1840","0.2123","0.1207","0.0000"
"0.4750","0.1853","0.2133","0.1221","0.0000"
"0.4800","0.1866","0.2145","0.1234","0.0000"
"0.4850","0.1879","0.2160","0.1246","0.0000"
"0.4900","0.1892","0.2177","0.1259","0.0000"
"0.4950","0.1905","0.2195","0.1273","0.0000"
"0.5000","0.1920","0.2213","0.1287","0.0000"
"0.5050","0.1934","0.2229","0.1301","0.0000"
