Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.0195,0.1001,0.0,-0.0598
0.005,0.0195,0.1003,0.0,-0.0598
0.01,0.0195,0.1006,0.0,-0.0598
0.015,0.0195,0.1008,0.0,-0.0598
0.02,0.0195,0.1011,0.0,-0.0598
0.025,0.0195,0.1013,0.0,-0.0598
0.03,0.0195,0.1015,0.0,-0.0598
0.035,0.0195,0.1018,0.0,-0.0598
0.04,0.0195,0.102,0.0,-0.0598
0.045,0.0196,0.1022,0.0,-0.0598
0.05,0.0196,0.1022,0.0001,-0.0598
0.055,0.0197,0.102,0.0001,-0.0598
0.06,0.0198,0.1019,0.0003,-0.0598
0.065,0.0201,0.1019,0.0005,-0.0598
0.07,0.0204,0.102,0.0009,-0.0598
0.075,0.021,0.1022,0.0014,-0.0598
0.08,0.0217,0.1027,0.0022,-0.0598
0.085,0.0227,0.1035,0.0032,-0.0598
0.09,0.0239,0.1046,0.0043,-0.0598
0.095,0.0252,0.1059,0.0057,-0.0598
0.1,0.0267,0.1072,0.0071,-0.0598
0.105,0.0281,0.1084,0.0086,-0.0598
0.11,0.0294,0.1096,0.0099,-0.0598
0.115,0.0307,0.1108,0.0111,-0.0598
0.12,0.0318,0.1122,0.0123,-0.0598
0.125,0.033,0.1138,0.0134,-0.0598
0.13,0.0341,0.1152,0.0146,-0.0598
0.135,0.0353,0.1165,0.0158,-0.0598
0.14,0.0365,0.1178,0.017,-0.0598
0.145,0.0377,0.1192,0.0182,-0.0598
0.15,0.039,0.1205,0.0194,-0.0598
0.155,0.0402,0.1219,0.0207,-0.0598
0.16,0.0414,0.1232,0.0218,-0.0598
0.165,0.0425,0.1247,0.023,-0.0598
0.17,0.0436,0.1263,0.0241,-0.0598
0.175,0.0447,0.128,0.0252,-0.0598
0.18,0.0458,0.1301,0.0263,-0.0598
0.185,0.047,0.132,0.0275,-0.0598
0.19,0.0482,0.1339,0.0287,-0.0598
0.195,0.0494,0.1357,0.0299,-0.0598
0.2,0.0507,0.1373,0.0312,-0.0598
0.205,0.0521,0.1387,0.0326,-0.0598
0.21,0.0535,0.14,0.0339,-0.0598
0.215,0.0548,0.1414,0.0353,-0.0598
0.22,0.0562,0.1428,0.0367,-0.0598
0.225,0.0576,0.1444,0.038,-0.0598
0.23,0.0589,0.1458,0.0394,-0.0598
0.235,0.0602,0.1471,0.0407,-0.0598
0.24,0.0614,0.1483,0.0419,-0.0598
0.245,0.0626,0.1494,0.0431,-0.0598
0.25,0.0638,0.1505,0.0442,-0.0598
0.255,0.0649,0.1517,0.0453,-0.0597
0.26,0.066,0.1531,0.0465,-0.0598
0.265,0.0672,0.1545,0.0477,-0.0598
