Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1714454665.0841997,19,1714454665,38435805,,2,/afo_rosbag_record,Subscribing to /rosout,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.0842302,20,1714454665,44462938,,2,/afo_rosbag_record,Subscribing to /afo_gui/session_type,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.0842376,21,1714454665,49423092,,2,/afo_rosbag_record,Subscribing to /afo_gui/fall_time,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.0842438,22,1714454665,52656508,,2,/afo_rosbag_record,Subscribing to /rosout_agg,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.084253,23,1714454665,55380058,,2,/afo_rosbag_record,Subscribing to /afo_gui/max_torque,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.0842593,24,1714454665,58053179,,2,/afo_rosbag_record,Subscribing to /afo_detector/gait_paretic,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.0842655,25,1714454665,60654620,,2,/afo_rosbag_record,Subscribing to /afo_gui/right_toe_clearance,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.084277,26,1714454665,63606199,,2,/afo_rosbag_record,Subscribing to /afo_gui/forced_trigger,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.0842834,27,1714454665,66350242,,2,/afo_rosbag_record,Subscribing to /afo_detector/poly_fit,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.0843005,28,1714454665,69041391,,2,/afo_rosbag_record,Subscribing to /afo_gui/dorsi_run,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.0843093,29,1714454665,71536561,,2,/afo_rosbag_record,Subscribing to /afo_gui/kinematics_zero,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.0843198,30,1714454665,75272261,,2,/afo_rosbag_record,Subscribing to /afo_gui/sync,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.0843341,31,1714454665,78196444,,2,/afo_rosbag_record,Subscribing to /afo_sensor/soleSensor_right,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.084361,32,1714454665,80801644,,2,/afo_rosbag_record,Subscribing to /afo_gui/plantar_run,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454665.5528135,2,1714454665,306133985,,2,/afo_arduino,Connecting to /dev/ttyACM0 at 57600 baud,serial_node.py,<module>,86,['/rosout']
1714454666.0885925,33,1714454666,88316206,,2,/afo_rosbag_record,Subscribing to /afo_controller/maxTorquePlantar,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.095226,34,1714454666,95070252,,2,/afo_rosbag_record,Subscribing to /afo_controller/dirPlantar,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1001189,35,1714454666,99906227,,2,/afo_rosbag_record,Subscribing to /afo_controller/fall_time_dorsi,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.105945,36,1714454666,105809908,,2,/afo_rosbag_record,Subscribing to /afo_controller/motor_data_dorsi,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1100032,37,1714454666,109908609,,2,/afo_rosbag_record,Subscribing to /afo_controller/start_time_plantar,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1137176,38,1714454666,113640347,,2,/afo_rosbag_record,Subscribing to /afo_controller/dorsi_zeroing_done,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.116373,39,1714454666,116260293,,2,/afo_rosbag_record,Subscribing to /afo_controller/dorsi_pretension,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1188788,40,1714454666,118791882,,2,/afo_rosbag_record,Subscribing to /diagnostics,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1216173,41,1714454666,121546028,,2,/afo_rosbag_record,Subscribing to /afo_controller/motor_data_plantar,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1240768,42,1714454666,124016986,,2,/afo_rosbag_record,Subscribing to /afo_controller/plantar_pretension,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1261942,43,1714454666,126113060,,2,/afo_rosbag_record,Subscribing to /afo_controller/maxPositionDorsi,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1284478,44,1714454666,128388945,,2,/afo_rosbag_record,Subscribing to /afo_controller/start_time_dorsi,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.130233,45,1714454666,130177286,,2,/afo_rosbag_record,Subscribing to /afo_controller/fall_time_plantar,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1323168,46,1714454666,132238393,,2,/afo_rosbag_record,Subscribing to /afo_controller/dorsiNeutralPosition,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1345818,47,1714454666,134510628,,2,/afo_rosbag_record,Subscribing to /afo_controller/rise_time_dorsi,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1369145,48,1714454666,136738647,,2,/afo_rosbag_record,Subscribing to /afo_controller/rise_time_plantar,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.138757,49,1714454666,138698556,,2,/afo_rosbag_record,Subscribing to /afo_controller/cycle_time,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454666.1406631,50,1714454666,140555983,,2,/afo_rosbag_record,Subscribing to /afo_controller/maxTorqueDorsi,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454667.4135773,3,1714454667,412764072,,2,/afo_arduino,Requesting topics...,SerialClient.py,SerialClient.requestTopics,404,"['/diagnostics', '/rosout']"
1714454667.425122,4,1714454667,422781944,,2,/afo_arduino,Note: publish buffer size is 512 bytes,SerialClient.py,SerialClient.setPublishSize,562,"['/diagnostics', '/rosout', '/afo_arduino/forced_trigger']"
1714454667.4276423,5,1714454667,427164077,,2,/afo_arduino,Setup publisher on /afo_arduino/forced_trigger [std_msgs/Bool],SerialClient.py,SerialClient.setupPublisher,578,"['/diagnostics', '/rosout', '/afo_arduino/forced_trigger']"
1714454667.4354413,6,1714454667,434995889,,2,/afo_arduino,Setup publisher on /afo_arduino/sync_time [std_msgs/Float32],SerialClient.py,SerialClient.setupPublisher,578,"['/afo_arduino/sync_time', '/diagnostics', '/rosout', '/afo_arduino/forced_trigger']"
1714454668.0868425,51,1714454668,86696128,,2,/afo_rosbag_record,Subscribing to /afo_arduino/forced_trigger,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1714454668.092848,52,1714454668,91960234,,2,/afo_rosbag_record,Subscribing to /afo_arduino/sync_time,/tmp/binarydeb/ros-melodic-rosbag-1.14.13/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
