Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","-0.3991","0.1141","0.0001","0.0607"
"0.0050","-0.3991","0.1138","0.0002","0.0607"
"0.0100","-0.3991","0.1136","0.0002","0.0608"
"0.0150","-0.3991","0.1136","0.0002","0.0607"
"0.0200","-0.3990","0.1135","0.0002","0.0607"
"0.0250","-0.3990","0.1134","0.0002","0.0608"
"0.0300","-0.3990","0.1135","0.0003","0.0608"
"0.0350","-0.3990","0.1137","0.0003","0.0607"
"0.0400","-0.3989","0.1140","0.0003","0.0607"
"0.0450","-0.3988","0.1145","0.0005","0.0608"
"0.0500","-0.3984","0.1152","0.0008","0.0607"
"0.0550","-0.3979","0.1160","0.0013","0.0607"
"0.0600","-0.3972","0.1170","0.0020","0.0608"
"0.0650","-0.3963","0.1181","0.0030","0.0608"
"0.0700","-0.3952","0.1195","0.0041","0.0607"
"0.0750","-0.3939","0.1211","0.0054","0.0608"
"0.0800","-0.3925","0.1230","0.0068","0.0608"
"0.0850","-0.3910","0.1252","0.0083","0.0607"
"0.0900","-0.3894","0.1276","0.0099","0.0608"
"0.0950","-0.3879","0.1302","0.0114","0.0608"
"0.1000","-0.3864","0.1328","0.0128","0.0607"
"0.1050","-0.3850","0.1356","0.0142","0.0607"
"0.1100","-0.3836","0.1386","0.0157","0.0608"
"0.1150","-0.3822","0.1416","0.0171","0.0608"
"0.1200","-0.3808","0.1447","0.0185","0.0607"
"0.1250","-0.3793","0.1480","0.0200","0.0608"
"0.1300","-0.3778","0.1513","0.0215","0.0608"
"0.1350","-0.3762","0.1548","0.0231","0.0607"
"0.1400","-0.3746","0.1585","0.0247","0.0608"
"0.1450","-0.3730","0.1618","0.0263","0.0608"
"0.1500","-0.3714","0.1650","0.0279","0.0607"
"0.1550","-0.3699","0.1680","0.0294","0.0607"
"0.1600","-0.3684","0.1709","0.0309","0.0608"
"0.1650","-0.3669","0.1737","0.0324","0.0607"
"0.1700","-0.3656","0.1767","0.0337","0.0607"
"0.1750","-0.3642","0.1795","0.0350","0.0608"
"0.1800","-0.3629","0.1824","0.0364","0.0608"
"0.1850","-0.3615","0.1852","0.0377","0.0607"
"0.1900","-0.3601","0.1879","0.0392","0.0607"
"0.1950","-0.3587","0.1907","0.0406","0.0608"
"0.2000","-0.3572","0.1938","0.0421","0.0607"
"0.2050","-0.3556","0.1970","0.0436","0.0607"
"0.2100","-0.3541","0.2002","0.0452","0.0608"
"0.2150","-0.3526","0.2033","0.0466","0.0607"
"0.2200","-0.3512","0.2061","0.0481","0.0607"
"0.2250","-0.3499","0.2085","0.0494","0.0608"
"0.2300","-0.3488","0.2108","0.0505","0.0608"
"0.2350","-0.3477","0.2131","0.0516","0.0607"
"0.2400","-0.3465","0.2156","0.0527","0.0608"
"0.2450","-0.3454","0.2181","0.0539","0.0608"
"0.2500","-0.3442","0.2207","0.0551","0.0607"
"0.2550","-0.3429","0.2232","0.0564","0.0607"
"0.2600","-0.3415","0.2256","0.0578","0.0608"
"0.2650","-0.3400","0.2281","0.0592","0.0608"
"0.2700","-0.3386","0.2305","0.0607","0.0607"
"0.2750","-0.3371","0.2330","0.0622","0.0608"
"0.2800","-0.3356","0.2356","0.0637","0.0608"
"0.2850","-0.3341","0.2381","0.0652","0.0607"
"0.2900","-0.3326","0.2405","0.0667","0.0608"
"0.2950","-0.3310","0.2430","0.0682","0.0608"
"0.3000","-0.3294","0.2458","0.0699","0.0607"
"0.3050","-0.3277","0.2487","0.0716","0.0607"
"0.3100","-0.3260","0.2520","0.0733","0.0608"
"0.3150","-0.3242","0.2554","0.0751","0.0608"
"0.3200","-0.3224","0.2591","0.0769","0.0607"
"0.3250","-0.3206","0.2628","0.0787","0.0608"
"0.3300","-0.3189","0.2666","0.0804","0.0608"
"0.3350","-0.3172","0.2702","0.0821","0.0607"
"0.3400","-0.3156","0.2738","0.0837","0.0608"
"0.3450","-0.3140","0.2772","0.0853","0.0608"
"0.3500","-0.3125","0.2806","0.0867","0.0607"
"0.3550","-0.3110","0.2840","0.0882","0.0607"
"0.3600","-0.3095","0.2874","0.0898","0.0608"
"0.3650","-0.3079","0.2909","0.0914","0.0608"
"0.3700","-0.3063","0.2944","0.0930","0.0607"
"0.3750","-0.3045","0.2980","0.0947","0.0608"
"0.3800","-0.3028","0.3014","0.0965","0.0608"
