Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.0574","0.0980","-0.0001","0.0604"
"0.0050","0.0576","0.0981","0.0000","0.0604"
"0.0100","0.0574","0.0982","-0.0001","0.0605"
"0.0150","0.0576","0.0986","0.0001","0.0605"
"0.0200","0.0574","0.0988","-0.0001","0.0604"
"0.0250","0.0576","0.0990","0.0001","0.0605"
"0.0300","0.0575","0.0989","-0.0001","0.0605"
"0.0350","0.0576","0.0987","0.0001","0.0604"
"0.0400","0.0575","0.0986","0.0000","0.0605"
"0.0450","0.0577","0.0987","0.0002","0.0605"
"0.0500","0.0577","0.0988","0.0002","0.0604"
"0.0550","0.0579","0.0990","0.0004","0.0604"
"0.0600","0.0581","0.0989","0.0006","0.0605"
"0.0650","0.0586","0.0988","0.0011","0.0605"
"0.0700","0.0593","0.0992","0.0018","0.0604"
"0.0750","0.0603","0.0998","0.0028","0.0605"
"0.0800","0.0616","0.1009","0.0041","0.0605"
"0.0850","0.0632","0.1023","0.0057","0.0604"
"0.0900","0.0650","0.1038","0.0074","0.0605"
"0.0950","0.0668","0.1049","0.0093","0.0605"
"0.1000","0.0687","0.1057","0.0112","0.0604"
"0.1050","0.0706","0.1062","0.0131","0.0604"
"0.1100","0.0725","0.1067","0.0149","0.0605"
"0.1150","0.0743","0.1075","0.0168","0.0605"
"0.1200","0.0760","0.1083","0.0184","0.0604"
"0.1250","0.0776","0.1091","0.0200","0.0605"
"0.1300","0.0791","0.1097","0.0216","0.0605"
"0.1350","0.0806","0.1103","0.0231","0.0604"
"0.1400","0.0821","0.1108","0.0246","0.0605"
"0.1450","0.0837","0.1114","0.0262","0.0605"
"0.1500","0.0853","0.1122","0.0277","0.0604"
"0.1550","0.0869","0.1132","0.0294","0.0604"
"0.1600","0.0885","0.1142","0.0310","0.0605"
"0.1650","0.0901","0.1151","0.0326","0.0605"
"0.1700","0.0916","0.1159","0.0341","0.0604"
"0.1750","0.0930","0.1165","0.0355","0.0605"
"0.1800","0.0942","0.1170","0.0367","0.0605"
"0.1850","0.0954","0.1176","0.0379","0.0604"
"0.1900","0.0965","0.1185","0.0390","0.0605"
"0.1950","0.0976","0.1194","0.0401","0.0605"
"0.2000","0.0988","0.1203","0.0413","0.0604"
"0.2050","0.1000","0.1211","0.0424","0.0604"
"0.2100","0.1013","0.1219","0.0437","0.0605"
"0.2150","0.1026","0.1228","0.0451","0.0605"
"0.2200","0.1040","0.1237","0.0465","0.0604"
"0.2250","0.1054","0.1245","0.0479","0.0605"
"0.2300","0.1068","0.1252","0.0493","0.0605"
"0.2350","0.1082","0.1259","0.0507","0.0604"
"0.2400","0.1096","0.1264","0.0521","0.0605"
"0.2450","0.1110","0.1268","0.0535","0.0605"
"0.2500","0.1125","0.1273","0.0549","0.0604"
"0.2550","0.1139","0.1281","0.0564","0.0604"
"0.2600","0.1155","0.1291","0.0580","0.0605"
"0.2650","0.1171","0.1302","0.0596","0.0605"
"0.2700","0.1187","0.1312","0.0612","0.0604"
"0.2750","0.1204","0.1323","0.0629","0.0605"
"0.2800","0.1221","0.1332","0.0645","0.0605"
"0.2850","0.1237","0.1340","0.0662","0.0604"
"0.2900","0.1253","0.1347","0.0678","0.0605"
"0.2950","0.1268","0.1355","0.0693","0.0605"
"0.3000","0.1282","0.1360","0.0707","0.0604"
"0.3050","0.1295","0.1361","0.0720","0.0604"
"0.3100","0.1308","0.1363","0.0733","0.0605"
"0.3150","0.1322","0.1366","0.0747","0.0605"
"0.3200","0.1336","0.1372","0.0761","0.0604"
"0.3250","0.1351","0.1381","0.0776","0.0605"
"0.3300","0.1367","0.1391","0.0791","0.0605"
"0.3350","0.1382","0.1401","0.0807","0.0604"
"0.3400","0.1399","0.1412","0.0823","0.0605"
"0.3450","0.1415","0.1420","0.0840","0.0605"
"0.3500","0.1431","0.1426","0.0855","0.0604"
"0.3550","0.1445","0.1432","0.0870","0.0604"
"0.3600","0.1459","0.1436","0.0884","0.0605"
"0.3650","0.1471","0.1441","0.0896","0.0605"
"0.3700","0.1484","0.1446","0.0908","0.0604"
"0.3750","0.1495","0.1452","0.0920","0.0605"
"0.3800","0.1507","0.1457","0.0932","0.0605"
"0.3850","0.1520","0.1463","0.0945","0.0604"
"0.3900","0.1533","0.1469","0.0958","0.0605"
"0.3950","0.1547","0.1476","0.0972","0.0605"
"0.4000","0.1562","0.1484","0.0986","0.0604"
"0.4050","0.1576","0.1490","0.1001","0.0604"
"0.4100","0.1591","0.1495","0.1015","0.0605"
"0.4150","0.1605","0.1500","0.1030","0.0605"
"0.4200","0.1619","0.1507","0.1044","0.0604"
"0.4250","0.1634","0.1513","0.1058","0.0605"
"0.4300","0.1649","0.1520","0.1074","0.0605"
"0.4350","0.1664","0.1529","0.1089","0.0604"
"0.4400","0.1680","0.1539","0.1105","0.0605"
"0.4450","0.1697","0.1549","0.1122","0.0605"
"0.4500","0.1714","0.1558","0.1139","0.0604"
"0.4550","0.1732","0.1567","0.1156","0.0604"
"0.4600","0.1749","0.1576","0.1174","0.0605"
"0.4650","0.1766","0.1582","0.1191","0.0605"
"0.4700","0.1782","0.1588","0.1207","0.0604"
"0.4750","0.1797","0.1591","0.1222","0.0605"
"0.4800","0.1813","0.1595","0.1237","0.0605"
"0.4850","0.1827","0.1598","0.1252","0.0604"
"0.4900","0.1842","0.1601","0.1267","0.0605"
"0.4950","0.1857","0.1606","0.1282","0.0605"
"0.5000","0.1873","0.1614","0.1298","0.0604"
"0.5050","0.1889","0.1622","0.1314","0.0604"
"0.5100","0.1906","0.1631","0.1330","0.0605"
"0.5150","0.1923","0.1642","0.1347","0.0605"
"0.5200","0.1939","0.1653","0.1364","0.0604"
"0.5250","0.1955","0.1661","0.1380","0.0605"
"0.5300","0.1970","0.1668","0.1395","0.0605"
"0.5350","0.1984","0.1673","0.1408","0.0604"
"0.5400","0.1996","0.1679","0.1421","0.0605"
"0.5450","0.2009","0.1686","0.1434","0.0605"
"0.5500","0.2021","0.1693","0.1446","0.0604"
"0.5550","0.2034","0.1700","0.1459","0.0604"
"0.5600","0.2048","0.1707","0.1473","0.0605"
"0.5650","0.2062","0.1714","0.1487","0.0605"
"0.5700","0.2076","0.1721","0.1501","0.0604"
"0.5750","0.2091","0.1731","0.1515","0.0605"
"0.5800","0.2106","0.1740","0.1530","0.0605"
"0.5850","0.2121","0.1750","0.1546","0.0604"
"0.5900","0.2135","0.1759","0.1560","0.0605"
"0.5950","0.2150","0.1766","0.1575","0.0605"
"0.6000","0.2165","0.1773","0.1590","0.0604"
"0.6050","0.2180","0.1782","0.1605","0.0604"
"0.6100","0.2195","0.1793","0.1620","0.0605"
"0.6150","0.2212","0.1805","0.1637","0.0605"
"0.6200","0.2228","0.1819","0.1653","0.0604"
"0.6250","0.2245","0.1833","0.1670","0.0605"
"0.6300","0.2262","0.1843","0.1687","0.0605"
"0.6350","0.2279","0.1852","0.1704","0.0604"
"0.6400","0.2296","0.1860","0.1721","0.0605"
"0.6450","0.2312","0.1866","0.1737","0.0605"
"0.6500","0.2327","0.1873","0.1752","0.0604"
"0.6550","0.2342","0.1881","0.1767","0.0604"
"0.6600","0.2357","0.1889","0.1782","0.0605"
"0.6650","0.2372","0.1898","0.1797","0.0605"
"0.6700","0.2388","0.1907","0.1813","0.0604"
"0.6750","0.2404","0.1917","0.1829","0.0605"
"0.6800","0.2421","0.1930","0.1846","0.0605"
"0.6850","0.2438","0.1945","0.1863","0.0604"
"0.6900","0.2456","0.1960","0.1881","0.0605"
"0.6950","0.2472","0.1975","0.1897","0.0605"
"0.7000","0.2488","0.1987","0.1913","0.0604"
"0.7050","0.2502","0.1995","0.1927","0.0604"
"0.7100","0.2515","0.2000","0.1940","0.0605"
"0.7150","0.2527","0.2005","0.1952","0.0605"
"0.7200","0.2539","0.2012","0.1964","0.0604"
"0.7250","0.2552","0.2022","0.1976","0.0605"
"0.7300","0.2564","0.2032","0.1989","0.0605"
"0.7350","0.2577","0.2041","0.2002","0.0604"
"0.7400","0.2591","0.2050","0.2016","0.0605"
"0.7450","0.2606","0.2058","0.2031","0.0605"
"0.7500","0.2620","0.2064","0.2045","0.0604"
"0.7550","0.2635","0.2071","0.2060","0.0604"
"0.7600","0.2649","0.2079","0.2074","0.0605"
"0.7650","0.2663","0.2087","0.2088","0.0604"
"0.7700","0.2678","0.2097","0.2103","0.0604"
"0.7750","0.2693","0.2108","0.2118","0.0605"
"0.7800","0.2709","0.2120","0.2134","0.0605"
"0.7850","0.2725","0.2132","0.2150","0.0604"
"0.7900","0.2742","0.2143","0.2167","0.0605"
"0.7950","0.2759","0.2155","0.2184","0.0605"
"0.8000","0.2777","0.2167","0.2201","0.0604"
"0.8050","0.2794","0.2178","0.2219","0.0604"
"0.8100","0.2811","0.2187","0.2236","0.0605"
"0.8150","0.2828","0.2194","0.2253","0.0604"
"0.8200","0.2843","0.2201","0.2268","0.0604"
