Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.0001,0.1244,0.0,-0.0595
0.005,-0.0001,0.1244,-0.0002,-0.0596
0.01,0.0001,0.1244,0.0,-0.0595
0.015,-0.0001,0.1242,-0.0002,-0.0595
0.02,0.0001,0.1241,0.0,-0.0595
0.025,-0.0001,0.1239,-0.0002,-0.0595
0.03,0.0001,0.124,0.0,-0.0595
0.035,-0.0001,0.1241,-0.0002,-0.0595
0.04,0.0001,0.124,0.0,-0.0596
0.045,0.0,0.1237,-0.0001,-0.0595
0.05,0.0001,0.1233,0.0,-0.0595
0.055,0.0002,0.1229,0.0001,-0.0596
0.06,0.0001,0.1224,0.0,-0.0595
0.065,0.0003,0.1222,0.0002,-0.0594
0.07,0.0003,0.122,0.0002,-0.0595
0.075,0.0006,0.1219,0.0005,-0.0595
0.08,0.0007,0.1221,0.0006,-0.0594
0.085,0.0009,0.1223,0.0008,-0.0595
0.09,0.0014,0.1231,0.0013,-0.0596
0.095,0.0023,0.1244,0.0021,-0.0595
0.1,0.0035,0.1259,0.0034,-0.0595
0.105,0.005,0.1277,0.0049,-0.0596
0.11,0.0066,0.1294,0.0065,-0.0595
0.115,0.0083,0.1311,0.0082,-0.0595
0.12,0.0099,0.1324,0.0098,-0.0595
0.125,0.0113,0.1336,0.0112,-0.0595
0.13,0.0126,0.1348,0.0125,-0.0595
0.135,0.0139,0.136,0.0137,-0.0595
0.14,0.015,0.1373,0.0149,-0.0596
0.145,0.016,0.1387,0.0159,-0.0595
0.15,0.017,0.1403,0.0169,-0.0595
0.155,0.0179,0.1419,0.0178,-0.0596
0.16,0.0189,0.1435,0.0188,-0.0595
0.165,0.0198,0.145,0.0197,-0.0595
0.17,0.0208,0.1463,0.0207,-0.0595
0.175,0.0218,0.1474,0.0217,-0.0595
0.18,0.0229,0.1484,0.0228,-0.0595
0.185,0.0241,0.1497,0.024,-0.0595
0.19,0.0253,0.1512,0.0252,-0.0596
