Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.1439,0.0983,0.0,0.0024
0.005,0.1439,0.0981,0.0,0.0024
0.01,0.1439,0.0978,0.0,0.0024
0.015,0.1439,0.0974,0.0,0.0024
0.02,0.1439,0.0973,0.0,0.0024
0.025,0.1439,0.0976,0.0,0.0024
0.03,0.1438,0.0979,-0.0001,0.0024
0.035,0.1439,0.0984,0.0,0.0024
0.04,0.1439,0.099,0.0,0.0024
0.045,0.144,0.0992,0.0001,0.0024
0.05,0.144,0.0989,0.0001,0.0024
0.055,0.1441,0.0989,0.0002,0.0024
0.06,0.1444,0.099,0.0005,0.0024
0.065,0.1447,0.0993,0.0008,0.0024
0.07,0.1451,0.0999,0.0012,0.0024
0.075,0.1458,0.1009,0.0019,0.0024
0.08,0.1467,0.1015,0.0028,0.0024
0.085,0.1478,0.1019,0.0039,0.0024
0.09,0.1491,0.1026,0.0052,0.0024
0.095,0.1506,0.1035,0.0067,0.0024
0.1,0.1523,0.105,0.0084,0.0024
0.105,0.1542,0.1071,0.0103,0.0024
0.11,0.156,0.1096,0.0121,0.0024
0.115,0.1578,0.1116,0.0139,0.0024
0.12,0.1595,0.1134,0.0156,0.0024
0.125,0.1611,0.1154,0.0172,0.0024
0.13,0.1627,0.1175,0.0188,0.0024
0.135,0.1644,0.1196,0.0205,0.0024
0.14,0.1662,0.1223,0.0223,0.0024
0.145,0.1679,0.1253,0.024,0.0024
0.15,0.1696,0.1281,0.0257,0.0024
0.155,0.1713,0.1307,0.0274,0.0024
0.16,0.1731,0.1332,0.0292,0.0024
0.165,0.1747,0.1356,0.0308,0.0024
0.17,0.1762,0.138,0.0323,0.0024
0.175,0.1777,0.1406,0.0338,0.0024
0.18,0.1792,0.1436,0.0353,0.0024
0.185,0.1806,0.1464,0.0367,0.0024
0.19,0.182,0.149,0.0381,0.0024
0.195,0.1834,0.1516,0.0395,0.0024
0.2,0.1849,0.1539,0.041,0.0024
0.205,0.1864,0.1559,0.0425,0.0024
0.21,0.1879,0.1582,0.044,0.0024
0.215,0.1895,0.1606,0.0456,0.0024
0.22,0.1911,0.1628,0.0472,0.0024
0.225,0.1926,0.1649,0.0487,0.0024
0.23,0.194,0.167,0.0501,0.0024
0.235,0.1953,0.1689,0.0514,0.0024
0.24,0.1965,0.1703,0.0526,0.0024
0.245,0.1976,0.1719,0.0538,0.0024
0.25,0.1988,0.1736,0.0549,0.0024
0.255,0.1999,0.1753,0.056,0.0024
0.26,0.201,0.177,0.0571,0.0024
0.265,0.2022,0.1788,0.0583,0.0024
0.27,0.2034,0.1806,0.0595,0.0024
0.275,0.2046,0.1823,0.0607,0.0024
0.28,0.206,0.1841,0.0621,0.0024
0.285,0.2073,0.186,0.0634,0.0024
0.29,0.2087,0.1877,0.0648,0.0024
0.295,0.21,0.1892,0.0661,0.0024
0.3,0.2114,0.191,0.0675,0.0024
0.305,0.2127,0.1928,0.0688,0.0024
0.31,0.2141,0.1946,0.0702,0.0024
0.315,0.2155,0.1965,0.0716,0.0024
0.32,0.217,0.1984,0.0731,0.0024
0.325,0.2185,0.2002,0.0746,0.0024
0.33,0.2201,0.2021,0.0762,0.0024
0.335,0.2217,0.2042,0.0778,0.0024
0.34,0.2233,0.2065,0.0794,0.0024
0.345,0.225,0.2089,0.0811,0.0024
0.35,0.2267,0.2113,0.0828,0.0024
0.355,0.2283,0.2136,0.0844,0.0024
0.36,0.2299,0.2155,0.086,0.0024
0.365,0.2314,0.2171,0.0875,0.0024
0.37,0.2329,0.2188,0.089,0.0024
0.375,0.2344,0.2205,0.0905,0.0024
0.38,0.2358,0.2221,0.0919,0.0024
0.385,0.2374,0.2239,0.0935,0.0024
0.39,0.239,0.2259,0.0951,0.0024
0.395,0.2407,0.2274,0.0968,0.0024
0.4,0.2424,0.2287,0.0985,0.0024
0.405,0.2441,0.2303,0.1002,0.0024
0.41,0.2457,0.232,0.1018,0.0024
0.415,0.2472,0.2334,0.1033,0.0024
0.42,0.2486,0.2348,0.1047,0.0024
0.425,0.2499,0.2362,0.106,0.0024
0.43,0.2512,0.2374,0.1073,0.0024
0.435,0.2524,0.2386,0.1085,0.0024
0.44,0.2537,0.2401,0.1098,0.0024
0.445,0.2551,0.2421,0.1112,0.0024
0.45,0.2565,0.2441,0.1126,0.0024
0.455,0.2579,0.2463,0.114,0.0024
0.46,0.2594,0.2484,0.1155,0.0024
0.465,0.2609,0.2502,0.117,0.0024
0.47,0.2624,0.2519,0.1185,0.0024
0.475,0.2638,0.2541,0.1199,0.0024
0.48,0.2653,0.2571,0.1214,0.0024
0.485,0.2667,0.2606,0.1228,0.0024
0.49,0.2683,0.2647,0.1244,0.0024
0.495,0.2699,0.2692,0.126,0.0024
0.5,0.2715,0.2738,0.1276,0.0024
0.505,0.2732,0.2787,0.1293,0.0024
0.51,0.2749,0.2842,0.131,0.0024
0.515,0.2766,0.2902,0.1327,0.0024
0.52,0.2784,0.2966,0.1345,0.0024
0.525,0.28,0.3033,0.1361,0.0024
0.53,0.2816,0.3097,0.1377,0.0024
0.535,0.2831,0.315,0.1392,0.0024
0.54,0.2845,0.3195,0.1406,0.0024
0.545,0.286,0.3239,0.1421,0.0024
0.55,0.2875,0.3288,0.1436,0.0024
0.555,0.289,0.3348,0.1451,0.0024
0.56,0.2906,0.3419,0.1467,0.0024
0.565,0.2923,0.3498,0.1484,0.0024
0.57,0.294,0.3576,0.1501,0.0024
0.575,0.2956,0.3648,0.1517,0.0024
0.58,0.2972,0.372,0.1533,0.0024
0.585,0.2987,0.3793,0.1548,0.0024
0.59,0.3001,0.387,0.1562,0.0024
0.595,0.3013,0.3951,0.1574,0.0024
0.6,0.3025,0.4034,0.1586,0.0024
0.605,0.3037,0.4115,0.1598,0.0024
0.61,0.3049,0.419,0.161,0.0024
0.615,0.3062,0.4264,0.1623,0.0024
0.62,0.3075,0.4341,0.1636,0.0024
0.625,0.3089,0.4424,0.165,0.0024
0.63,0.3103,0.4515,0.1664,0.0024
0.635,0.3117,0.4614,0.1678,0.0024
0.64,0.3132,0.4716,0.1693,0.0024
