Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.0127,0.104,0.0,0.0601
0.005,0.0127,0.1039,0.0,0.0601
0.01,0.0127,0.1038,0.0,0.0601
0.015,0.0127,0.1036,0.0,0.0601
0.02,0.0127,0.1034,0.0,0.06
0.025,0.0127,0.1032,0.0,0.0601
0.03,0.0127,0.1029,0.0,0.0601
0.035,0.0127,0.1027,0.0,0.0601
0.04,0.0128,0.1026,0.0,0.0601
0.045,0.0128,0.1025,0.0001,0.0602
0.05,0.013,0.1026,0.0003,0.0601
0.055,0.0133,0.1028,0.0006,0.0601
0.06,0.0137,0.1032,0.001,0.0601
0.065,0.0144,0.1039,0.0016,0.0601
0.07,0.0152,0.1048,0.0025,0.0601
0.075,0.0163,0.1059,0.0036,0.0601
0.08,0.0175,0.1072,0.0048,0.0602
0.085,0.0189,0.1088,0.0062,0.0601
0.09,0.0203,0.1104,0.0076,0.0601
0.095,0.0217,0.1124,0.009,0.0602
0.1,0.0232,0.1144,0.0105,0.0601
0.105,0.0247,0.1165,0.012,0.06
0.11,0.0262,0.1188,0.0135,0.0601
0.115,0.0278,0.1213,0.0151,0.0601
0.12,0.0293,0.1239,0.0166,0.06
0.125,0.0308,0.1266,0.0181,0.0601
0.13,0.0323,0.1294,0.0195,0.0601
0.135,0.0337,0.1321,0.021,0.0601
0.14,0.0351,0.1348,0.0223,0.0601
0.145,0.0365,0.1374,0.0238,0.0602
0.15,0.0379,0.1401,0.0252,0.0601
0.155,0.0394,0.1429,0.0267,0.0601
0.16,0.0409,0.1456,0.0282,0.0601
0.165,0.0425,0.1482,0.0297,0.0601
0.17,0.044,0.1506,0.0313,0.06
0.175,0.0456,0.1531,0.0329,0.0601
0.18,0.0472,0.1555,0.0344,0.0602
0.185,0.0487,0.158,0.036,0.0601
0.19,0.0502,0.1604,0.0374,0.0601
0.195,0.0516,0.1628,0.0389,0.0602
0.2,0.053,0.1651,0.0402,0.0601
0.205,0.0543,0.1674,0.0416,0.0601
0.21,0.0557,0.1697,0.043,0.0602
0.215,0.0571,0.172,0.0444,0.0601
0.22,0.0585,0.1744,0.0458,0.0601
0.225,0.0601,0.177,0.0473,0.0601
0.23,0.0617,0.1798,0.0489,0.0602
0.235,0.0633,0.1827,0.0506,0.0601
0.24,0.065,0.1857,0.0523,0.0601
0.245,0.0667,0.1886,0.0539,0.0602
0.25,0.0683,0.1912,0.0555,0.0601
0.255,0.0697,0.1936,0.057,0.06
0.26,0.0711,0.1958,0.0584,0.0601
0.265,0.0724,0.1977,0.0596,0.0601
0.27,0.0736,0.1998,0.0609,0.06
0.275,0.0748,0.2021,0.0621,0.0601
0.28,0.0761,0.2045,0.0633,0.0601
0.285,0.0774,0.2072,0.0647,0.0601
0.29,0.0789,0.2098,0.0661,0.0601
0.295,0.0804,0.2121,0.0676,0.0602
0.3,0.0819,0.2143,0.0691,0.0601
0.305,0.0834,0.2165,0.0706,0.0601
0.31,0.0848,0.2186,0.0721,0.0601
0.315,0.0863,0.2206,0.0735,0.0601
0.32,0.0877,0.2227,0.075,0.06
0.325,0.0892,0.2247,0.0765,0.0601
0.33,0.0908,0.2269,0.078,0.0601
0.335,0.0923,0.2292,0.0796,0.0601
0.34,0.094,0.2316,0.0813,0.0601
0.345,0.0957,0.2341,0.083,0.0602
0.35,0.0974,0.2368,0.0847,0.0601
0.355,0.0991,0.2395,0.0864,0.0601
0.36,0.1008,0.2421,0.088,0.0602
0.365,0.1024,0.2447,0.0897,0.0601
0.37,0.104,0.2469,0.0913,0.0601
0.375,0.1055,0.2493,0.0928,0.0601
0.38,0.107,0.252,0.0942,0.0602
0.385,0.1085,0.2548,0.0957,0.0601
0.39,0.11,0.2577,0.0973,0.0601
0.395,0.1116,0.2607,0.0989,0.0602
0.4,0.1132,0.2636,0.1005,0.0601
0.405,0.1149,0.2667,0.1021,0.0601
0.41,0.1165,0.2698,0.1038,0.0601
0.415,0.1182,0.2726,0.1054,0.0601
0.42,0.1197,0.2752,0.107,0.06
0.425,0.1212,0.2775,0.1084,0.0601
0.43,0.1225,0.2795,0.1098,0.0601
0.435,0.1238,0.2814,0.1111,0.0601
0.44,0.125,0.2835,0.1123,0.0601
0.445,0.1262,0.2858,0.1135,0.0602
0.45,0.1275,0.2881,0.1147,0.0601
0.455,0.1287,0.2905,0.116,0.0601
0.46,0.1301,0.2929,0.1173,0.0601
0.465,0.1315,0.2952,0.1187,0.0601
0.47,0.1329,0.2973,0.1202,0.06
0.475,0.1344,0.2993,0.1217,0.0601
0.48,0.1358,0.3013,0.1231,0.0601
0.485,0.1372,0.3034,0.1245,0.06
0.49,0.1386,0.3056,0.1259,0.0601
0.495,0.1401,0.3082,0.1273,0.0601
0.5,0.1416,0.3108,0.1289,0.0601
0.505,0.1431,0.3135,0.1304,0.0601
0.51,0.1447,0.3162,0.1319,0.0601
0.515,0.1463,0.3189,0.1335,0.0601
0.52,0.1479,0.3215,0.1352,0.0601
0.525,0.1496,0.324,0.1368,0.0601
0.53,0.1512,0.3265,0.1384,0.0602
0.535,0.1528,0.3291,0.1401,0.0601
0.54,0.1543,0.3318,0.1416,0.0601
0.545,0.1558,0.3344,0.1431,0.0602
0.55,0.1573,0.3369,0.1446,0.0601
0.555,0.1587,0.3395,0.146,0.0601
0.56,0.1601,0.342,0.1474,0.0601
0.565,0.1616,0.3445,0.1488,0.0601
