,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
689,1.148333,10563.0,-29.0,-14.0,-29.0,-23.0,-9.0,-5.0,-10.0,-15.0,-51.0,-31.0,-35.0,-28.0,-23.0,-9.0,-12.0,-15.0
690,1.15,10447.0,-64.0,-53.0,-65.0,-58.0,-48.0,-42.0,-53.0,-57.0,-127.0,-101.0,-106.0,-104.0,-97.0,-96.0,-88.0,-92.0
691,1.151667,10441.0,-44.0,-33.0,-44.0,-36.0,-26.0,-20.0,-23.0,-33.0,-77.0,-53.0,-60.0,-54.0,-47.0,-32.0,-35.0,-35.0
692,1.153333,10443.0,-31.0,-18.0,-30.0,-20.0,-10.0,-6.0,-17.0,-22.0,-57.0,-34.0,-35.0,-31.0,-24.0,-13.0,-16.0,-24.0
693,1.155,10441.0,-26.0,-17.0,-29.0,-17.0,-10.0,-4.0,-15.0,-18.0,-53.0,-23.0,-32.0,-30.0,-22.0,-9.0,-12.0,-15.0
694,1.156667,10448.0,-27.0,-23.0,-28.0,-18.0,-10.0,-3.0,-9.0,-20.0,-53.0,-28.0,-30.0,-28.0,-21.0,-7.0,-18.0,-13.0
695,1.158333,10446.0,-62.0,-51.0,-64.0,-54.0,-48.0,-45.0,-54.0,-55.0,-126.0,-102.0,-104.0,-112.0,-101.0,-89.0,-90.0,-95.0
696,1.16,10442.0,-44.0,-37.0,-45.0,-33.0,-23.0,-19.0,-29.0,-32.0,-83.0,-50.0,-58.0,-54.0,-46.0,-31.0,-36.0,-37.0
697,1.161667,10456.0,-28.0,-19.0,-31.0,-17.0,-12.0,-7.0,-15.0,-15.0,-53.0,-32.0,-32.0,-35.0,-27.0,-12.0,-16.0,-17.0
698,1.163333,10446.0,-27.0,-21.0,-28.0,-15.0,-8.0,-3.0,-13.0,-17.0,-56.0,-30.0,-31.0,-27.0,-22.0,-8.0,-13.0,-20.0
699,1.165,10454.0,-28.0,-18.0,-27.0,-17.0,-8.0,-5.0,-12.0,-21.0,-53.0,-28.0,-28.0,-28.0,-27.0,-9.0,-10.0,-17.0
700,1.166667,10457.0,-63.0,-51.0,-67.0,-54.0,-47.0,-44.0,-51.0,-55.0,-126.0,-105.0,-106.0,-103.0,-102.0,-86.0,-88.0,-92.0
701,1.168333,10453.0,-44.0,-35.0,-42.0,-31.0,-24.0,-20.0,-30.0,-31.0,-76.0,-54.0,-56.0,-49.0,-54.0,-33.0,-36.0,-38.0
702,1.17,10441.0,-28.0,-22.0,-29.0,-18.0,-12.0,-4.0,-15.0,-21.0,-53.0,-35.0,-35.0,-29.0,-24.0,-14.0,-13.0,-21.0
703,1.171667,10444.0,-28.0,-17.0,-27.0,-16.0,-10.0,-2.0,-16.0,-18.0,-50.0,-27.0,-32.0,-24.0,-23.0,-12.0,-13.0,-15.0
704,1.173333,10448.0,-26.0,-18.0,-23.0,-18.0,-9.0,-2.0,-14.0,-17.0,-49.0,-33.0,-30.0,-27.0,-22.0,-7.0,-12.0,-14.0
705,1.175,10432.0,-64.0,-57.0,-61.0,-53.0,-48.0,-43.0,-49.0,-59.0,-125.0,-100.0,-106.0,-103.0,-99.0,-96.0,-88.0,-93.0
706,1.176667,10439.0,-44.0,-33.0,-40.0,-35.0,-23.0,-20.0,-29.0,-31.0,-75.0,-53.0,-61.0,-49.0,-45.0,-33.0,-35.0,-35.0
707,1.178333,10444.0,-32.0,-20.0,-28.0,-16.0,-9.0,-3.0,-17.0,-22.0,-55.0,-31.0,-33.0,-29.0,-26.0,-15.0,-18.0,-18.0
708,1.18,10450.0,-26.0,-19.0,-27.0,-17.0,-13.0,-4.0,-12.0,-16.0,-49.0,-21.0,-35.0,-27.0,-23.0,-8.0,-12.0,-16.0
709,1.181667,10447.0,-28.0,-20.0,-24.0,-15.0,-9.0,-3.0,-12.0,-22.0,-50.0,-26.0,-30.0,-26.0,-22.0,-10.0,-14.0,-16.0
710,1.183333,10460.0,-61.0,-57.0,-60.0,-50.0,-50.0,-41.0,-53.0,-61.0,-123.0,-101.0,-106.0,-104.0,-103.0,-88.0,-91.0,-91.0
711,1.185,10452.0,-43.0,-37.0,-44.0,-32.0,-23.0,-20.0,-28.0,-31.0,-77.0,-51.0,-55.0,-50.0,-47.0,-31.0,-40.0,-40.0
712,1.186667,10454.0,-27.0,-21.0,-30.0,-17.0,-12.0,-6.0,-16.0,-17.0,-51.0,-29.0,-31.0,-36.0,-27.0,-14.0,-15.0,-19.0
713,1.188333,10450.0,-23.0,-21.0,-23.0,-13.0,-9.0,-2.0,-12.0,-19.0,-55.0,-29.0,-28.0,-26.0,-21.0,-6.0,-15.0,-14.0
714,1.19,10446.0,-26.0,-18.0,-22.0,-12.0,-8.0,-5.0,-13.0,-17.0,-48.0,-26.0,-26.0,-27.0,-24.0,-10.0,-12.0,-18.0
715,1.191667,10443.0,-59.0,-54.0,-64.0,-49.0,-47.0,-45.0,-50.0,-53.0,-126.0,-103.0,-105.0,-103.0,-101.0,-89.0,-87.0,-98.0
716,1.193333,10446.0,-42.0,-35.0,-37.0,-28.0,-23.0,-22.0,-26.0,-33.0,-74.0,-54.0,-54.0,-48.0,-53.0,-32.0,-35.0,-36.0
717,1.195,10447.0,-24.0,-18.0,-29.0,-14.0,-10.0,-6.0,-15.0,-18.0,-53.0,-34.0,-32.0,-28.0,-27.0,-10.0,-13.0,-23.0
718,1.196667,10446.0,-23.0,-17.0,-24.0,-13.0,-8.0,-2.0,-19.0,-17.0,-50.0,-28.0,-30.0,-23.0,-27.0,-10.0,-13.0,-16.0
719,1.198333,10454.0,-22.0,-18.0,-23.0,-13.0,-9.0,-3.0,-13.0,-17.0,-46.0,-31.0,-30.0,-23.0,-22.0,-8.0,-12.0,-15.0
720,1.2,10444.0,-61.0,-51.0,-61.0,-48.0,-47.0,-43.0,-53.0,-58.0,-123.0,-102.0,-105.0,-100.0,-103.0,-89.0,-90.0,-92.0
721,1.201667,10445.0,-41.0,-34.0,-37.0,-28.0,-24.0,-18.0,-28.0,-33.0,-72.0,-51.0,-56.0,-49.0,-47.0,-33.0,-33.0,-36.0
722,1.203333,10439.0,-28.0,-20.0,-24.0,-14.0,-12.0,-5.0,-18.0,-19.0,-49.0,-30.0,-33.0,-27.0,-23.0,-18.0,-15.0,-18.0
723,1.205,10447.0,-23.0,-16.0,-22.0,-10.0,-7.0,-4.0,-15.0,-16.0,-45.0,-24.0,-36.0,-23.0,-24.0,-8.0,-12.0,-14.0
724,1.206667,10454.0,-22.0,-19.0,-21.0,-8.0,-8.0,-2.0,-12.0,-22.0,-48.0,-24.0,-31.0,-22.0,-21.0,-12.0,-12.0,-15.0
725,1.208333,10429.0,-57.0,-54.0,-57.0,-47.0,-49.0,-43.0,-50.0,-57.0,-118.0,-100.0,-110.0,-100.0,-99.0,-89.0,-89.0,-92.0
726,1.21,10433.0,-40.0,-32.0,-38.0,-27.0,-24.0,-19.0,-28.0,-33.0,-71.0,-50.0,-50.0,-49.0,-45.0,-33.0,-38.0,-36.0
727,1.211667,10456.0,-24.0,-19.0,-22.0,-12.0,-12.0,-4.0,-13.0,-21.0,-50.0,-29.0,-32.0,-27.0,-27.0,-12.0,-17.0,-20.0
728,1.213333,10448.0,-22.0,-20.0,-21.0,-10.0,-8.0,-5.0,-14.0,-18.0,-49.0,-27.0,-30.0,-23.0,-22.0,-7.0,-16.0,-18.0
729,1.215,10448.0,-26.0,-16.0,-21.0,-9.0,-7.0,-4.0,-16.0,-18.0,-47.0,-23.0,-26.0,-26.0,-22.0,-9.0,-9.0,-14.0
730,1.216667,10453.0,-57.0,-55.0,-59.0,-48.0,-45.0,-42.0,-49.0,-55.0,-124.0,-100.0,-104.0,-99.0,-101.0,-88.0,-91.0,-95.0
731,1.218333,10460.0,-41.0,-34.0,-40.0,-26.0,-24.0,-21.0,-24.0,-33.0,-71.0,-53.0,-51.0,-51.0,-48.0,-31.0,-34.0,-40.0
732,1.22,10452.0,-23.0,-18.0,-23.0,-12.0,-9.0,-4.0,-18.0,-19.0,-55.0,-30.0,-30.0,-23.0,-27.0,-12.0,-14.0,-24.0
733,1.221667,10450.0,-23.0,-17.0,-21.0,-9.0,-7.0,-5.0,-12.0,-18.0,-45.0,-28.0,-28.0,-21.0,-26.0,-10.0,-12.0,-16.0
734,1.223333,10444.0,-23.0,-13.0,-24.0,-9.0,-6.0,-2.0,-13.0,-14.0,-44.0,-32.0,-27.0,-20.0,-22.0,-7.0,-10.0,-21.0
735,1.225,10454.0,-58.0,-54.0,-56.0,-48.0,-46.0,-42.0,-54.0,-58.0,-119.0,-102.0,-105.0,-97.0,-106.0,-91.0,-90.0,-95.0
736,1.226667,10454.0,-40.0,-33.0,-36.0,-30.0,-24.0,-17.0,-28.0,-33.0,-70.0,-57.0,-54.0,-47.0,-45.0,-33.0,-33.0,-36.0
737,1.228333,10452.0,-27.0,-17.0,-23.0,-14.0,-9.0,-5.0,-17.0,-18.0,-48.0,-28.0,-31.0,-23.0,-27.0,-14.0,-18.0,-20.0
738,1.23,10466.0,-22.0,-18.0,-18.0,-12.0,-9.0,-2.0,-15.0,-18.0,-44.0,-28.0,-31.0,-22.0,-22.0,-8.0,-10.0,-15.0
739,1.231667,10448.0,-26.0,-17.0,-21.0,-10.0,-8.0,-2.0,-13.0,-20.0,-45.0,-22.0,-28.0,-21.0,-18.0,-15.0,-12.0,-15.0
740,1.233333,10454.0,-58.0,-50.0,-56.0,-48.0,-46.0,-42.0,-54.0,-56.0,-118.0,-99.0,-111.0,-98.0,-101.0,-87.0,-90.0,-90.0
741,1.235,10446.0,-40.0,-34.0,-37.0,-26.0,-23.0,-18.0,-26.0,-34.0,-70.0,-50.0,-51.0,-46.0,-45.0,-35.0,-37.0,-40.0
742,1.236667,10448.0,-22.0,-20.0,-20.0,-10.0,-13.0,-5.0,-14.0,-20.0,-49.0,-22.0,-33.0,-26.0,-26.0,-12.0,-17.0,-18.0
743,1.238333,10450.0,-21.0,-19.0,-21.0,-10.0,-8.0,-2.0,-14.0,-20.0,-45.0,-24.0,-27.0,-21.0,-21.0,-9.0,-19.0,-15.0
744,1.24,10448.0,-21.0,-15.0,-20.0,-7.0,-10.0,-2.0,-12.0,-19.0,-44.0,-22.0,-27.0,-24.0,-24.0,-8.0,-14.0,-17.0
745,1.241667,10452.0,-57.0,-55.0,-57.0,-47.0,-46.0,-44.0,-48.0,-50.0,-121.0,-98.0,-102.0,-97.0,-99.0,-89.0,-91.0,-91.0
746,1.243333,10451.0,-40.0,-33.0,-35.0,-24.0,-23.0,-17.0,-30.0,-33.0,-71.0,-48.0,-47.0,-49.0,-47.0,-31.0,-33.0,-35.0
747,1.245,10446.0,-23.0,-19.0,-22.0,-10.0,-12.0,-5.0,-14.0,-21.0,-51.0,-28.0,-30.0,-24.0,-26.0,-10.0,-17.0,-21.0
748,1.246667,10446.0,-24.0,-14.0,-21.0,-9.0,-8.0,-7.0,-12.0,-18.0,-43.0,-24.0,-30.0,-22.0,-23.0,-12.0,-12.0,-18.0
749,1.248333,10447.0,-21.0,-17.0,-22.0,-10.0,-8.0,-2.0,-14.0,-18.0,-46.0,-27.0,-26.0,-20.0,-22.0,-9.0,-10.0,-18.0
750,1.25,10444.0,-57.0,-53.0,-55.0,-48.0,-47.0,-41.0,-51.0,-58.0,-116.0,-101.0,-101.0,-92.0,-105.0,-88.0,-91.0,-93.0
751,1.251667,10439.0,-38.0,-31.0,-38.0,-28.0,-24.0,-19.0,-28.0,-31.0,-69.0,-55.0,-53.0,-45.0,-45.0,-34.0,-33.0,-42.0
752,1.253333,10448.0,-26.0,-19.0,-22.0,-13.0,-9.0,-3.0,-18.0,-21.0,-48.0,-30.0,-30.0,-20.0,-28.0,-14.0,-16.0,-18.0
753,1.255,10450.0,-20.0,-16.0,-18.0,-15.0,-10.0,-3.0,-9.0,-19.0,-41.0,-29.0,-28.0,-19.0,-20.0,-7.0,-13.0,-19.0
754,1.256667,10452.0,-24.0,-15.0,-19.0,-12.0,-6.0,-1.0,-18.0,-18.0,-45.0,-22.0,-27.0,-18.0,-22.0,-15.0,-10.0,-15.0
755,1.258333,10447.0,-57.0,-51.0,-54.0,-50.0,-47.0,-42.0,-51.0,-56.0,-114.0,-100.0,-106.0,-96.0,-101.0,-89.0,-89.0,-88.0
756,1.26,10473.0,-41.0,-33.0,-38.0,-28.0,-23.0,-18.0,-27.0,-28.0,-71.0,-50.0,-51.0,-43.0,-45.0,-35.0,-35.0,-37.0
