,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
987,1.645,10436.0,-10.0,-35.0,-47.0,-22.0,-15.0,-8.0,-14.0,-20.0,-38.0,-23.0,-54.0,-50.0,-26.0,-14.0,-13.0,-21.0
988,1.646667,10458.0,-10.0,-34.0,-45.0,-19.0,-13.0,-9.0,-12.0,-17.0,-37.0,-14.0,-49.0,-45.0,-26.0,-10.0,-12.0,-17.0
989,1.648333,10447.0,-9.0,-31.0,-44.0,-24.0,-10.0,-7.0,-8.0,-10.0,-36.0,-15.0,-53.0,-45.0,-24.0,-9.0,-10.0,-19.0
990,1.65,10453.0,-45.0,-71.0,-79.0,-58.0,-51.0,-45.0,-48.0,-60.0,-111.0,-87.0,-125.0,-123.0,-102.0,-95.0,-87.0,-91.0
991,1.651667,10453.0,-28.0,-49.0,-59.0,-38.0,-28.0,-23.0,-26.0,-31.0,-60.0,-41.0,-81.0,-72.0,-49.0,-32.0,-34.0,-35.0
992,1.653333,10450.0,-15.0,-35.0,-48.0,-23.0,-13.0,-9.0,-14.0,-20.0,-41.0,-17.0,-55.0,-49.0,-28.0,-17.0,-13.0,-20.0
993,1.655,10447.0,-9.0,-34.0,-43.0,-20.0,-16.0,-7.0,-7.0,-18.0,-37.0,-10.0,-54.0,-47.0,-24.0,-9.0,-12.0,-14.0
994,1.656667,10452.0,-10.0,-37.0,-46.0,-18.0,-12.0,-8.0,-6.0,-19.0,-38.0,-17.0,-49.0,-48.0,-22.0,-9.0,-13.0,-17.0
995,1.658333,10452.0,-43.0,-68.0,-82.0,-56.0,-50.0,-46.0,-50.0,-54.0,-114.0,-86.0,-126.0,-126.0,-103.0,-89.0,-86.0,-93.0
996,1.66,10443.0,-26.0,-51.0,-61.0,-35.0,-28.0,-22.0,-22.0,-31.0,-67.0,-40.0,-73.0,-71.0,-47.0,-33.0,-35.0,-37.0
997,1.661667,10454.0,-9.0,-34.0,-49.0,-21.0,-16.0,-13.0,-9.0,-17.0,-41.0,-19.0,-50.0,-57.0,-28.0,-14.0,-16.0,-18.0
998,1.663333,10445.0,-9.0,-36.0,-45.0,-21.0,-14.0,-5.0,-9.0,-19.0,-45.0,-15.0,-49.0,-47.0,-27.0,-10.0,-10.0,-19.0
999,1.665,10446.0,-9.0,-34.0,-46.0,-19.0,-12.0,-12.0,-7.0,-16.0,-41.0,-13.0,-48.0,-48.0,-24.0,-14.0,-9.0,-17.0
1000,1.666667,10456.0,-44.0,-67.0,-87.0,-58.0,-50.0,-49.0,-43.0,-51.0,-114.0,-92.0,-125.0,-124.0,-103.0,-88.0,-88.0,-98.0
1001,1.668333,10448.0,-27.0,-51.0,-61.0,-35.0,-29.0,-23.0,-26.0,-31.0,-63.0,-42.0,-74.0,-70.0,-54.0,-32.0,-33.0,-41.0
1002,1.67,10444.0,-12.0,-35.0,-47.0,-22.0,-15.0,-9.0,-12.0,-22.0,-43.0,-22.0,-54.0,-50.0,-27.0,-15.0,-10.0,-23.0
1003,1.671667,10455.0,-13.0,-33.0,-47.0,-20.0,-10.0,-8.0,-12.0,-15.0,-40.0,-15.0,-48.0,-45.0,-29.0,-10.0,-14.0,-16.0
1004,1.673333,10448.0,-8.0,-35.0,-46.0,-20.0,-15.0,-8.0,-8.0,-16.0,-37.0,-20.0,-50.0,-46.0,-27.0,-9.0,-13.0,-17.0
1005,1.675,10448.0,-47.0,-72.0,-83.0,-59.0,-53.0,-46.0,-49.0,-57.0,-113.0,-86.0,-126.0,-123.0,-103.0,-95.0,-88.0,-92.0
1006,1.676667,10451.0,-28.0,-50.0,-61.0,-38.0,-28.0,-24.0,-26.0,-30.0,-65.0,-43.0,-79.0,-72.0,-45.0,-34.0,-34.0,-32.0
1007,1.678333,10453.0,-17.0,-38.0,-48.0,-22.0,-15.0,-8.0,-14.0,-20.0,-44.0,-20.0,-55.0,-49.0,-27.0,-19.0,-18.0,-19.0
1008,1.68,10442.0,-10.0,-36.0,-45.0,-20.0,-15.0,-9.0,-8.0,-18.0,-38.0,-10.0,-58.0,-47.0,-24.0,-9.0,-9.0,-18.0
1009,1.681667,10446.0,-10.0,-35.0,-45.0,-18.0,-13.0,-6.0,-7.0,-19.0,-40.0,-15.0,-47.0,-46.0,-22.0,-12.0,-12.0,-13.0
1010,1.683333,10456.0,-43.0,-72.0,-81.0,-58.0,-53.0,-47.0,-49.0,-56.0,-113.0,-89.0,-128.0,-127.0,-104.0,-90.0,-90.0,-91.0
1011,1.685,10447.0,-27.0,-53.0,-63.0,-36.0,-27.0,-24.0,-21.0,-30.0,-68.0,-40.0,-77.0,-72.0,-49.0,-33.0,-36.0,-41.0
1012,1.686667,10464.0,-15.0,-37.0,-47.0,-20.0,-17.0,-8.0,-13.0,-19.0,-38.0,-16.0,-50.0,-59.0,-24.0,-14.0,-14.0,-16.0
1013,1.688333,10451.0,-9.0,-36.0,-44.0,-20.0,-12.0,-8.0,-9.0,-17.0,-35.0,-6.0,-49.0,-56.0,-20.0,-8.0,-12.0,-6.0
1014,1.69,10455.0,-14.0,-34.0,-45.0,-20.0,-13.0,-10.0,-9.0,-17.0,-14.0,7.0,-53.0,-79.0,-12.0,-10.0,6.0,11.0
1015,1.691667,10450.0,-45.0,-69.0,-85.0,-58.0,-49.0,-47.0,-47.0,-50.0,-74.0,-71.0,-143.0,-176.0,-82.0,-85.0,-62.0,-51.0
1016,1.693333,10450.0,-27.0,-51.0,-61.0,-35.0,-29.0,-24.0,-21.0,-34.0,-17.0,-23.0,-110.0,-146.0,-35.0,-31.0,-9.0,14.0
1017,1.695,10456.0,-12.0,-33.0,-50.0,-23.0,-13.0,-9.0,-10.0,-18.0,13.0,-5.0,-109.0,-148.0,-8.0,-12.0,18.0,33.0
1018,1.696667,10458.0,-10.0,-34.0,-47.0,-19.0,-12.0,-7.0,-10.0,-18.0,31.0,-3.0,-120.0,-170.0,1.0,-7.0,28.0,62.0
1019,1.698333,10440.0,-10.0,-35.0,-48.0,-20.0,-12.0,-9.0,-8.0,-17.0,39.0,-13.0,-137.0,-187.0,10.0,-3.0,34.0,73.0
1020,1.7,10451.0,-46.0,-72.0,-82.0,-57.0,-50.0,-45.0,-49.0,-56.0,-40.0,-75.0,-232.0,-266.0,-71.0,-89.0,-40.0,6.0
1021,1.701667,10447.0,-28.0,-48.0,-61.0,-41.0,-27.0,-23.0,-26.0,-32.0,10.0,-24.0,-208.0,-224.0,-7.0,-27.0,24.0,78.0
1022,1.703333,10437.0,-16.0,-36.0,-50.0,-22.0,-15.0,-10.0,-8.0,-21.0,32.0,-5.0,-196.0,-209.0,20.0,-7.0,46.0,109.0
1023,1.705,10443.0,-12.0,-33.0,-46.0,-23.0,-13.0,-6.0,-8.0,-16.0,34.0,1.0,-211.0,-210.0,21.0,0.0,53.0,117.0
1024,1.706667,10473.0,-10.0,-38.0,-45.0,-21.0,-10.0,-7.0,-9.0,-22.0,38.0,-1.0,-213.0,-215.0,27.0,-2.0,56.0,129.0
1025,1.708333,10447.0,-45.0,-69.0,-85.0,-60.0,-54.0,-49.0,-47.0,-54.0,-32.0,-78.0,-296.0,-298.0,-46.0,-74.0,-10.0,66.0
1026,1.71,10446.0,-27.0,-51.0,-65.0,-40.0,-28.0,-22.0,-23.0,-31.0,17.0,-27.0,-248.0,-248.0,10.0,-21.0,37.0,125.0
1027,1.711667,10458.0,-12.0,-37.0,-49.0,-22.0,-16.0,-8.0,-9.0,-19.0,41.0,0.0,-235.0,-236.0,33.0,-1.0,69.0,153.0
1028,1.713333,10453.0,-8.0,-33.0,-47.0,-23.0,-14.0,-9.0,-7.0,-17.0,47.0,7.0,-237.0,-231.0,41.0,0.0,71.0,171.0
