Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","-0.3009","0.0996","0.0000","0.0608"
"0.0050","-0.3009","0.0995","0.0000","0.0609"
"0.0100","-0.3009","0.0993","0.0000","0.0609"
"0.0150","-0.3009","0.0991","0.0000","0.0608"
"0.0200","-0.3009","0.0988","0.0000","0.0608"
"0.0250","-0.3009","0.0985","0.0000","0.0609"
"0.0300","-0.3009","0.0986","0.0000","0.0608"
"0.0350","-0.3009","0.0989","0.0000","0.0608"
"0.0400","-0.3009","0.0993","0.0000","0.0609"
"0.0450","-0.3009","0.0997","0.0000","0.0609"
"0.0500","-0.3008","0.1000","0.0001","0.0608"
"0.0550","-0.3007","0.1002","0.0002","0.0609"
"0.0600","-0.3004","0.1005","0.0005","0.0609"
"0.0650","-0.3000","0.1012","0.0009","0.0608"
"0.0700","-0.2993","0.1021","0.0016","0.0609"
"0.0750","-0.2985","0.1033","0.0025","0.0609"
"0.0800","-0.2974","0.1050","0.0036","0.0608"
"0.0850","-0.2960","0.1071","0.0049","0.0608"
"0.0900","-0.2946","0.1098","0.0063","0.0609"
"0.0950","-0.2930","0.1130","0.0079","0.0609"
"0.1000","-0.2914","0.1168","0.0095","0.0608"
"0.1050","-0.2898","0.1210","0.0111","0.0609"
"0.1100","-0.2882","0.1258","0.0127","0.0609"
"0.1150","-0.2866","0.1310","0.0143","0.0608"
"0.1200","-0.2851","0.1363","0.0158","0.0608"
"0.1250","-0.2837","0.1418","0.0173","0.0609"
"0.1300","-0.2823","0.1475","0.0186","0.0608"
"0.1350","-0.2810","0.1532","0.0199","0.0608"
"0.1400","-0.2797","0.1589","0.0212","0.0609"
"0.1450","-0.2785","0.1645","0.0225","0.0609"
"0.1500","-0.2771","0.1699","0.0238","0.0608"
"0.1550","-0.2758","0.1751","0.0252","0.0609"
"0.1600","-0.2744","0.1801","0.0265","0.0609"
"0.1650","-0.2731","0.1850","0.0279","0.0608"
"0.1700","-0.2717","0.1899","0.0292","0.0608"
"0.1750","-0.2703","0.1948","0.0306","0.0609"
"0.1800","-0.2688","0.1997","0.0321","0.0608"
"0.1850","-0.2673","0.2046","0.0337","0.0608"
"0.1900","-0.2657","0.2094","0.0352","0.0609"
"0.1950","-0.2643","0.2142","0.0367","0.0609"
"0.2000","-0.2628","0.2192","0.0381","0.0608"
"0.2050","-0.2615","0.2242","0.0395","0.0609"
"0.2100","-0.2601","0.2292","0.0408","0.0609"
"0.2150","-0.2587","0.2342","0.0422","0.0608"
"0.2200","-0.2573","0.2391","0.0436","0.0608"
"0.2250","-0.2558","0.2442","0.0452","0.0609"
"0.2300","-0.2541","0.2496","0.0468","0.0608"
"0.2350","-0.2525","0.2552","0.0485","0.0608"
"0.2400","-0.2508","0.2610","0.0502","0.0609"
"0.2450","-0.2491","0.2669","0.0518","0.0609"
"0.2500","-0.2475","0.2728","0.0535","0.0608"
"0.2550","-0.2460","0.2784","0.0549","0.0609"
"0.2600","-0.2446","0.2840","0.0563","0.0609"
"0.2650","-0.2433","0.2896","0.0576","0.0608"
"0.2700","-0.2420","0.2951","0.0589","0.0608"
"0.2750","-0.2408","0.3005","0.0601","0.0609"
"0.2800","-0.2395","0.3057","0.0614","0.0608"
"0.2850","-0.2382","0.3107","0.0628","0.0608"
"0.2900","-0.2368","0.3156","0.0642","0.0609"
"0.2950","-0.2353","0.3205","0.0656","0.0609"
"0.3000","-0.2339","0.3252","0.0671","0.0608"
"0.3050","-0.2324","0.3302","0.0686","0.0609"
"0.3100","-0.2309","0.3352","0.0700","0.0609"
"0.3150","-0.2294","0.3402","0.0715","0.0608"
"0.3200","-0.2280","0.3451","0.0729","0.0608"
"0.3250","-0.2265","0.3500","0.0745","0.0609"
"0.3300","-0.2249","0.3550","0.0760","0.0608"
"0.3350","-0.2233","0.3603","0.0776","0.0608"
"0.3400","-0.2217","0.3658","0.0793","0.0609"
"0.3450","-0.2200","0.3715","0.0809","0.0608"
"0.3500","-0.2183","0.3774","0.0826","0.0608"
"0.3550","-0.2166","0.3835","0.0843","0.0609"
"0.3600","-0.2149","0.3896","0.0860","0.0609"
"0.3650","-0.2133","0.3957","0.0876","0.0608"
"0.3700","-0.2118","0.4016","0.0891","0.0608"
"0.3750","-0.2104","0.4074","0.0905","0.0609"
"0.3800","-0.2090","0.4132","0.0919","0.0608"
"0.3850","-0.2076","0.4187","0.0933","0.0608"
"0.3900","-0.2061","0.4240","0.0948","0.0609"
"0.3950","-0.2046","0.4295","0.0964","0.0609"
"0.4000","-0.2029","0.4351","0.0980","0.0608"
"0.4050","-0.2012","0.4408","0.0998","0.0609"
"0.4100","-0.1994","0.4466","0.1016","0.0609"
"0.4150","-0.1976","0.4522","0.1034","0.0608"
"0.4200","-0.1958","0.4577","0.1051","0.0608"
"0.4250","-0.1942","0.4633","0.1067","0.0609"
"0.4300","-0.1928","0.4689","0.1081","0.0608"
"0.4350","-0.1915","0.4746","0.1094","0.0608"
"0.4400","-0.1902","0.4803","0.1107","0.0609"
"0.4450","-0.1890","0.4857","0.1119","0.0609"
