,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
44,0.073333,10426.0,7.0,-8.0,-14.0,-2.0,-14.0,-6.0,-7.0,-16.0,-19.0,-3.0,-12.0,3.0,-13.0,-4.0,-5.0,-13.0
45,0.075,10424.0,-27.0,-35.0,-45.0,-36.0,-45.0,-41.0,-44.0,-49.0,-63.0,-47.0,-54.0,-37.0,-58.0,-56.0,-50.0,-55.0
46,0.076667,10414.0,-8.0,-20.0,-28.0,-20.0,-26.0,-20.0,-24.0,-30.0,-34.0,-23.0,-29.0,-9.0,-29.0,-20.0,-18.0,-24.0
47,0.078333,10427.0,6.0,-8.0,-16.0,-6.0,-12.0,-10.0,-16.0,-16.0,-22.0,-7.0,-10.0,6.0,-21.0,-6.0,-6.0,-14.0
48,0.08,10418.0,5.0,-6.0,-16.0,-4.0,-9.0,-7.0,-10.0,-13.0,-26.0,-6.0,-13.0,4.0,-12.0,-4.0,-7.0,-17.0
49,0.081667,10422.0,7.0,-10.0,-14.0,-1.0,-14.0,-7.0,-9.0,-18.0,-20.0,-3.0,-10.0,0.0,-13.0,-5.0,-7.0,-12.0
50,0.083333,10423.0,-22.0,-40.0,-45.0,-33.0,-45.0,-41.0,-43.0,-53.0,-60.0,-45.0,-53.0,-40.0,-56.0,-55.0,-50.0,-53.0
51,0.085,10436.0,-8.0,-22.0,-28.0,-20.0,-23.0,-20.0,-27.0,-28.0,-34.0,-21.0,-31.0,-9.0,-27.0,-21.0,-20.0,-22.0
52,0.086667,10422.0,1.0,-9.0,-18.0,-4.0,-12.0,-9.0,-14.0,-16.0,-21.0,-8.0,-12.0,6.0,-20.0,-7.0,-6.0,-14.0
53,0.088333,10417.0,7.0,-6.0,-19.0,-4.0,-10.0,-5.0,-10.0,-14.0,-23.0,-4.0,-10.0,5.0,-14.0,-5.0,-7.0,-17.0
54,0.09,10423.0,7.0,-8.0,-13.0,-2.0,-8.0,-6.0,-9.0,-16.0,-21.0,-4.0,-10.0,0.0,-12.0,-5.0,-6.0,-10.0
55,0.091667,10428.0,-22.0,-41.0,-45.0,-34.0,-44.0,-42.0,-41.0,-54.0,-64.0,-46.0,-56.0,-38.0,-58.0,-53.0,-54.0,-56.0
56,0.093333,10426.0,-8.0,-21.0,-28.0,-20.0,-23.0,-21.0,-28.0,-28.0,-35.0,-23.0,-32.0,-9.0,-28.0,-20.0,-19.0,-24.0
57,0.095,10422.0,5.0,-8.0,-17.0,-6.0,-10.0,-6.0,-15.0,-18.0,-20.0,-10.0,-12.0,6.0,-17.0,-7.0,-7.0,-13.0
58,0.096667,10425.0,8.0,-5.0,-16.0,-3.0,-10.0,-6.0,-10.0,-16.0,-22.0,-7.0,-10.0,4.0,-14.0,-5.0,-1.0,-14.0
59,0.098333,10431.0,8.0,-8.0,-14.0,-2.0,-10.0,-8.0,-13.0,-17.0,-21.0,-5.0,-8.0,0.0,-14.0,-5.0,-5.0,-13.0
60,0.1,10417.0,-23.0,-42.0,-47.0,-36.0,-45.0,-41.0,-42.0,-50.0,-64.0,-47.0,-56.0,-40.0,-58.0,-49.0,-56.0,-54.0
61,0.101667,10415.0,-8.0,-22.0,-28.0,-20.0,-26.0,-21.0,-26.0,-26.0,-35.0,-18.0,-32.0,-10.0,-28.0,-22.0,-19.0,-23.0
62,0.103333,10422.0,4.0,-14.0,-15.0,-5.0,-14.0,-5.0,-16.0,-17.0,-22.0,-9.0,-14.0,5.0,-14.0,-10.0,-8.0,-15.0
63,0.105,10426.0,6.0,-6.0,-16.0,-2.0,-10.0,-4.0,-8.0,-15.0,-21.0,-10.0,-10.0,4.0,-15.0,-5.0,-4.0,-16.0
64,0.106667,10415.0,7.0,-6.0,-13.0,-2.0,-8.0,-6.0,-12.0,-16.0,-22.0,-5.0,-6.0,3.0,-14.0,-5.0,-6.0,-12.0
65,0.108333,10434.0,-21.0,-40.0,-47.0,-35.0,-43.0,-41.0,-44.0,-48.0,-64.0,-49.0,-55.0,-41.0,-57.0,-48.0,-56.0,-58.0
66,0.11,10391.0,-9.0,-23.0,-28.0,-19.0,-26.0,-22.0,-23.0,-27.0,-36.0,-18.0,-30.0,-9.0,-29.0,-22.0,-20.0,-23.0
67,0.111667,10415.0,1.0,-12.0,-16.0,-3.0,-14.0,-5.0,-15.0,-20.0,-23.0,-7.0,-14.0,4.0,-14.0,-12.0,-7.0,-13.0
68,0.113333,10422.0,6.0,-7.0,-15.0,-3.0,-12.0,-5.0,-9.0,-16.0,-21.0,-13.0,-9.0,5.0,-12.0,-4.0,-5.0,-15.0
69,0.115,10443.0,4.0,-8.0,-14.0,-3.0,-7.0,-7.0,-15.0,-14.0,-21.0,-6.0,-10.0,5.0,-16.0,-5.0,-4.0,-9.0
70,0.116667,10434.0,-22.0,-43.0,-46.0,-35.0,-44.0,-40.0,-42.0,-49.0,-68.0,-48.0,-53.0,-40.0,-57.0,-49.0,-54.0,-55.0
71,0.118333,10425.0,-9.0,-22.0,-30.0,-16.0,-29.0,-21.0,-23.0,-28.0,-37.0,-20.0,-28.0,-13.0,-28.0,-22.0,-21.0,-26.0
72,0.12,10431.0,3.0,-13.0,-16.0,-5.0,-12.0,-5.0,-13.0,-20.0,-24.0,-6.0,-14.0,4.0,-12.0,-10.0,-8.0,-14.0
73,0.121667,10416.0,5.0,-9.0,-10.0,-6.0,-10.0,-5.0,-10.0,-15.0,-22.0,-9.0,-14.0,5.0,-14.0,-6.0,-5.0,-12.0
74,0.123333,10439.0,4.0,-7.0,-13.0,-1.0,-6.0,-5.0,-13.0,-12.0,-21.0,-7.0,-10.0,6.0,-18.0,-5.0,-4.0,-13.0
75,0.125,10425.0,-22.0,-42.0,-47.0,-35.0,-45.0,-38.0,-43.0,-48.0,-67.0,-49.0,-56.0,-38.0,-58.0,-51.0,-51.0,-58.0
76,0.126667,10432.0,-8.0,-26.0,-28.0,-15.0,-27.0,-20.0,-24.0,-29.0,-40.0,-23.0,-26.0,-16.0,-29.0,-21.0,-19.0,-23.0
77,0.128333,10422.0,1.0,-13.0,-16.0,-4.0,-13.0,-6.0,-16.0,-22.0,-24.0,-8.0,-13.0,0.0,-14.0,-10.0,-8.0,-12.0
78,0.13,10426.0,3.0,-9.0,-13.0,-5.0,-12.0,-5.0,-12.0,-17.0,-23.0,-9.0,-15.0,5.0,-13.0,-6.0,-6.0,-8.0
79,0.131667,10422.0,1.0,-10.0,-15.0,-1.0,-12.0,-7.0,-13.0,-13.0,-21.0,-7.0,-10.0,8.0,-19.0,-4.0,-5.0,-12.0
80,0.133333,10432.0,-26.0,-44.0,-46.0,-35.0,-45.0,-40.0,-45.0,-49.0,-69.0,-50.0,-55.0,-37.0,-59.0,-50.0,-48.0,-57.0
81,0.135,10429.0,-12.0,-27.0,-28.0,-15.0,-28.0,-21.0,-28.0,-29.0,-40.0,-24.0,-27.0,-17.0,-29.0,-21.0,-22.0,-23.0
82,0.136667,10417.0,1.0,-15.0,-16.0,-4.0,-12.0,-7.0,-13.0,-19.0,-27.0,-10.0,-15.0,0.0,-15.0,-7.0,-9.0,-14.0
83,0.138333,10422.0,6.0,-13.0,-13.0,-3.0,-10.0,-7.0,-8.0,-16.0,-22.0,-6.0,-16.0,4.0,-12.0,-6.0,-7.0,-8.0
84,0.14,10417.0,5.0,-9.0,-12.0,-1.0,-8.0,-3.0,-13.0,-15.0,-23.0,-7.0,-13.0,5.0,-17.0,-9.0,-6.0,-13.0
85,0.141667,10429.0,-28.0,-44.0,-47.0,-33.0,-45.0,-40.0,-46.0,-50.0,-67.0,-57.0,-57.0,-37.0,-60.0,-50.0,-45.0,-61.0
86,0.143333,10426.0,-15.0,-30.0,-28.0,-16.0,-26.0,-24.0,-27.0,-31.0,-37.0,-24.0,-28.0,-16.0,-29.0,-21.0,-19.0,-24.0
87,0.145,10429.0,0.0,-18.0,-16.0,-3.0,-10.0,-9.0,-14.0,-17.0,-28.0,-14.0,-14.0,0.0,-14.0,-5.0,-16.0,-16.0
88,0.146667,10426.0,3.0,-17.0,-10.0,-1.0,-12.0,-6.0,-8.0,-17.0,-23.0,-6.0,-18.0,1.0,-12.0,-5.0,-4.0,-12.0
89,0.148333,10415.0,0.0,-13.0,-13.0,-1.0,-8.0,-4.0,-12.0,-15.0,-26.0,-8.0,-13.0,5.0,-13.0,-8.0,-6.0,-9.0
90,0.15,10431.0,-29.0,-45.0,-45.0,-34.0,-44.0,-38.0,-45.0,-53.0,-65.0,-58.0,-56.0,-40.0,-60.0,-53.0,-48.0,-59.0
91,0.151667,10422.0,-14.0,-31.0,-30.0,-17.0,-23.0,-23.0,-26.0,-31.0,-42.0,-23.0,-30.0,-13.0,-32.0,-21.0,-18.0,-23.0
92,0.153333,10420.0,0.0,-18.0,-16.0,-2.0,-12.0,-8.0,-10.0,-14.0,-32.0,-14.0,-15.0,1.0,-14.0,-2.0,-12.0,-13.0
93,0.155,10427.0,1.0,-15.0,-12.0,0.0,-14.0,-5.0,-9.0,-18.0,-23.0,-8.0,-15.0,3.0,-15.0,-4.0,-3.0,-13.0
94,0.156667,10424.0,0.0,-14.0,-12.0,0.0,-10.0,-5.0,-10.0,-17.0,-24.0,-9.0,-10.0,4.0,-12.0,-9.0,-5.0,-10.0
95,0.158333,10426.0,-28.0,-45.0,-44.0,-35.0,-44.0,-38.0,-46.0,-47.0,-65.0,-60.0,-59.0,-41.0,-60.0,-51.0,-47.0,-57.0
96,0.16,10426.0,-14.0,-32.0,-28.0,-14.0,-26.0,-21.0,-21.0,-29.0,-42.0,-28.0,-29.0,-10.0,-36.0,-20.0,-17.0,-23.0
97,0.161667,10418.0,0.0,-17.0,-18.0,-3.0,-15.0,-8.0,-13.0,-18.0,-33.0,-14.0,-15.0,3.0,-15.0,-5.0,-9.0,-15.0
98,0.163333,10417.0,1.0,-15.0,-14.0,0.0,-15.0,-5.0,-13.0,-19.0,-24.0,-12.0,-14.0,0.0,-13.0,-3.0,-6.0,-12.0
99,0.165,10428.0,0.0,-19.0,-9.0,0.0,-10.0,-5.0,-10.0,-20.0,-26.0,-9.0,-14.0,4.0,-10.0,-8.0,-5.0,-12.0
100,0.166667,10422.0,-31.0,-47.0,-43.0,-35.0,-41.0,-41.0,-45.0,-47.0,-67.0,-56.0,-59.0,-41.0,-58.0,-50.0,-48.0,-53.0
101,0.168333,10423.0,-22.0,-46.0,-31.0,-10.0,-27.0,-22.0,-22.0,-29.0,-44.0,-32.0,-31.0,-9.0,-35.0,-20.0,-19.0,-27.0
102,0.17,10417.0,-8.0,-37.0,-21.0,1.0,-14.0,-8.0,-12.0,-16.0,-32.0,-18.0,-17.0,-2.0,-17.0,-7.0,-5.0,-16.0
103,0.171667,10423.0,-12.0,-38.0,-16.0,7.0,-12.0,-4.0,-10.0,-20.0,-30.0,-17.0,-15.0,-3.0,-14.0,-4.0,-6.0,-9.0
104,0.173333,10422.0,-12.0,-35.0,-19.0,4.0,-14.0,-5.0,-9.0,-18.0,-27.0,-18.0,-17.0,0.0,-12.0,-5.0,-8.0,-12.0
105,0.175,10417.0,-40.0,-70.0,-50.0,-30.0,-45.0,-42.0,-43.0,-46.0,-70.0,-60.0,-64.0,-41.0,-57.0,-51.0,-48.0,-50.0
106,0.176667,10424.0,-24.0,-53.0,-32.0,-10.0,-26.0,-19.0,-27.0,-32.0,-42.0,-32.0,-31.0,-10.0,-33.0,-20.0,-20.0,-26.0
107,0.178333,10417.0,-13.0,-40.0,-23.0,1.0,-12.0,-7.0,-13.0,-18.0,-33.0,-20.0,-21.0,0.0,-18.0,-6.0,-3.0,-19.0
108,0.18,10419.0,-9.0,-32.0,-18.0,4.0,-9.0,-6.0,-13.0,-18.0,-28.0,-14.0,-14.0,-3.0,-14.0,-4.0,-5.0,-12.0
109,0.181667,10450.0,-9.0,-42.0,-21.0,3.0,-10.0,-6.0,-7.0,-18.0,-28.0,-18.0,-15.0,0.0,-14.0,-4.0,-9.0,-12.0
110,0.183333,10412.0,-41.0,-67.0,-51.0,-31.0,-46.0,-41.0,-43.0,-50.0,-70.0,-56.0,-68.0,-41.0,-58.0,-53.0,-48.0,-49.0
111,0.185,10428.0,-27.0,-53.0,-34.0,-12.0,-28.0,-18.0,-28.0,-32.0,-45.0,-33.0,-33.0,-12.0,-31.0,-22.0,-21.0,-24.0
112,0.186667,10422.0,-9.0,-37.0,-24.0,0.0,-14.0,-6.0,-13.0,-19.0,-31.0,-21.0,-19.0,1.0,-16.0,-6.0,-5.0,-19.0
113,0.188333,10420.0,-8.0,-33.0,-22.0,1.0,-8.0,-6.0,-10.0,-13.0,-28.0,-16.0,-14.0,-1.0,-14.0,-6.0,-5.0,-12.0
114,0.19,10399.0,-4.0,-38.0,-24.0,0.0,-12.0,-6.0,-6.0,-20.0,-28.0,-19.0,-16.0,3.0,-14.0,-3.0,-10.0,-10.0
115,0.191667,10441.0,-35.0,-62.0,-56.0,-34.0,-45.0,-41.0,-42.0,-48.0,-67.0,-54.0,-68.0,-41.0,-58.0,-51.0,-48.0,-54.0
116,0.193333,10427.0,-17.0,-45.0,-42.0,-19.0,-26.0,-19.0,-28.0,-29.0,-43.0,-30.0,-34.0,-13.0,-30.0,-24.0,-19.0,-22.0
117,0.195,10425.0,0.0,-26.0,-32.0,-9.0,-15.0,-9.0,-14.0,-16.0,-27.0,-21.0,-19.0,0.0,-17.0,-5.0,-5.0,-17.0
118,0.196667,10420.0,7.0,-18.0,-34.0,-12.0,-10.0,-9.0,-10.0,-10.0,-23.0,-8.0,-13.0,0.0,-18.0,-5.0,-3.0,-12.0
119,0.198333,10426.0,13.0,-17.0,-33.0,-15.0,-12.0,-7.0,-9.0,-15.0,-22.0,-8.0,-14.0,3.0,-10.0,-5.0,-10.0,-9.0
120,0.2,10427.0,-9.0,-37.0,-70.0,-54.0,-47.0,-41.0,-44.0,-44.0,-61.0,-46.0,-61.0,-44.0,-60.0,-50.0,-48.0,-56.0
121,0.201667,10431.0,8.0,-10.0,-60.0,-43.0,-23.0,-20.0,-30.0,-23.0,-33.0,-16.0,-28.0,-8.0,-26.0,-26.0,-18.0,-22.0
122,0.203333,10419.0,31.0,9.0,-50.0,-38.0,-10.0,-10.0,-13.0,-8.0,-16.0,-5.0,-14.0,1.0,-15.0,-6.0,-10.0,-14.0
123,0.205,10425.0,41.0,20.0,-54.0,-40.0,-6.0,-10.0,-10.0,3.0,-12.0,4.0,-8.0,7.0,-19.0,-6.0,-5.0,-10.0
124,0.206667,10425.0,52.0,23.0,-58.0,-48.0,-5.0,-8.0,-13.0,20.0,-14.0,10.0,-6.0,6.0,-12.0,-4.0,-8.0,-12.0
125,0.208333,10434.0,26.0,-6.0,-99.0,-87.0,-36.0,-47.0,-47.0,7.0,-50.0,-31.0,-50.0,-41.0,-58.0,-49.0,-50.0,-54.0
126,0.21,10417.0,45.0,8.0,-91.0,-77.0,-10.0,-26.0,-29.0,51.0,-26.0,0.0,-22.0,-4.0,-24.0,-24.0,-18.0,-24.0
127,0.211667,10427.0,67.0,14.0,-86.0,-70.0,4.0,-15.0,-17.0,88.0,-9.0,10.0,-6.0,6.0,-14.0,-8.0,-8.0,-9.0
128,0.213333,10422.0,68.0,9.0,-93.0,-67.0,11.0,-16.0,-16.0,122.0,-10.0,17.0,-1.0,10.0,-21.0,-5.0,-9.0,-12.0
129,0.215,10390.0,68.0,-4.0,-102.0,-68.0,18.0,-16.0,-20.0,156.0,-14.0,17.0,-4.0,7.0,-13.0,-5.0,-6.0,-14.0
130,0.216667,10438.0,32.0,-57.0,-138.0,-96.0,-10.0,-51.0,-54.0,157.0,-54.0,-28.0,-44.0,-40.0,-59.0,-49.0,-54.0,-53.0
131,0.218333,10441.0,34.0,-64.0,-119.0,-74.0,15.0,-32.0,-31.0,217.0,-31.0,-5.0,-18.0,-6.0,-29.0,-22.0,-23.0,-26.0
132,0.22,10420.0,34.0,-79.0,-98.0,-49.0,31.0,-19.0,-21.0,260.0,-17.0,6.0,-9.0,7.0,-16.0,-7.0,-7.0,-7.0
133,0.221667,10418.0,19.0,-93.0,-88.0,-35.0,42.0,-19.0,-21.0,303.0,-18.0,4.0,-3.0,11.0,-16.0,-4.0,-6.0,-9.0
134,0.223333,10425.0,3.0,-101.0,-71.0,-17.0,52.0,-16.0,-20.0,343.0,-18.0,5.0,-6.0,8.0,-14.0,-2.0,-4.0,-18.0
135,0.225,10438.0,-43.0,-146.0,-78.0,-33.0,24.0,-53.0,-51.0,343.0,-60.0,-38.0,-46.0,-41.0,-58.0,-50.0,-47.0,-55.0
136,0.226667,10415.0,-45.0,-148.0,-38.0,-1.0,53.0,-33.0,-33.0,398.0,-37.0,-13.0,-22.0,-7.0,-27.0,-18.0,-26.0,-27.0
137,0.228333,10424.0,-49.0,-153.0,-8.0,25.0,73.0,-21.0,-22.0,445.0,-21.0,1.0,-14.0,6.0,-14.0,-6.0,-7.0,-13.0
138,0.23,10424.0,-61.0,-171.0,3.0,39.0,83.0,-18.0,-22.0,481.0,-22.0,0.0,-6.0,9.0,-16.0,-5.0,-8.0,-9.0
139,0.231667,10434.0,-71.0,-186.0,4.0,45.0,88.0,-19.0,-20.0,515.0,-22.0,-6.0,-8.0,8.0,-16.0,-4.0,-4.0,-15.0
140,0.233333,10436.0,-109.0,-231.0,-23.0,15.0,59.0,-57.0,-48.0,509.0,-64.0,-40.0,-49.0,-41.0,-61.0,-50.0,-47.0,-55.0
141,0.235,10424.0,-99.0,-221.0,-7.0,35.0,84.0,-36.0,-28.0,558.0,-43.0,-17.0,-21.0,-6.0,-28.0,-19.0,-30.0,-23.0
142,0.236667,10426.0,-87.0,-198.0,21.0,52.0,103.0,-21.0,-17.0,595.0,-24.0,0.0,-14.0,6.0,-16.0,-5.0,-7.0,-14.0
143,0.238333,10426.0,-89.0,-191.0,35.0,61.0,111.0,-19.0,-15.0,614.0,-21.0,0.0,-6.0,10.0,-10.0,-9.0,-6.0,-9.0
144,0.24,10401.0,-87.0,-182.0,40.0,64.0,116.0,-19.0,-13.0,631.0,-20.0,-8.0,-7.0,8.0,-15.0,-3.0,-6.0,-14.0
145,0.241667,10402.0,-115.0,-214.0,11.0,29.0,83.0,-54.0,-44.0,599.0,-65.0,-43.0,-48.0,-36.0,-62.0,-49.0,-48.0,-59.0
146,0.243333,10413.0,-102.0,-195.0,24.0,42.0,105.0,-36.0,-22.0,631.0,-42.0,-15.0,-19.0,-7.0,-28.0,-18.0,-24.0,-22.0
147,0.245,10423.0,-89.0,-180.0,36.0,54.0,115.0,-21.0,-16.0,645.0,-26.0,0.0,-8.0,5.0,-17.0,-6.0,-10.0,-14.0
148,0.246667,10419.0,-89.0,-182.0,31.0,55.0,120.0,-19.0,-10.0,649.0,-21.0,3.0,-7.0,9.0,-12.0,-9.0,-5.0,-12.0
149,0.248333,10425.0,-86.0,-184.0,26.0,50.0,122.0,-19.0,-6.0,655.0,-19.0,-4.0,-3.0,7.0,-14.0,-2.0,-6.0,-12.0
